,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High
Season,Rank,Name,Team,POS,G,WEEK,OPP,DB %,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB
2023,570,Kenny Pickett,PIT,QB,1,13,ARZ,3.32409972299169,12,70,7,0,0,89.6,-0.084,0.26,1,100,0,0,0,79.2,-1.558,0,8,85.7,10,0,0,108.3,0.35,0.36,3,100,14,0,0,118.8,0.705,0.56,9,57.1,4,0,0,66.4,-0.347,0.16
2023,571,Malik Willis,TEN,QB,1,6,BLT,100,12,80,14.8,0,0,118.8,-0.043,0.39,1,0,0,0,0,0,-1.513,0,10,80,14.8,0,0,118.8,0.229,0.47,2,0,0,0,0,0,-0.919,0.15,10,80,14.8,0,0,118.8,0.132,0.44
2023,572,Jacoby Brissett,WAS,QB,1,15,LA,44,11,80,12.4,2,0,157.9,0.934,1.26,4,75,18.25,0,0,116.7,1.073,0.73,4,100,14.67,1,0,158.3,1.125,1.67,6,80,15.8,0,0,118.8,0.917,0.68,5,80,9,2,0,143.8,0.956,1.96
2023,573,Brett Rypien,LA,QB,1,8,DAL,25.581395348837212,11,50,4.2,0,0,61.2,-0.466,0.15,2,0,0,0,0,39.6,-2.225,0,9,62.5,5.25,0,0,76,-0.075,0.19,7,71.4,6,0,0,86.6,-0.176,0.24,4,0,0,0,0,39.6,-0.975,0
2023,574,Tommy DeVito,NYG,QB,1,8,NYJ,4.641350210970464,11,28.6,-0.14,0,0,39.6,-0.692,0.07,4,0,0,0,0,39.6,-0.815,0.13,6,50,-0.25,0,0,56.3,-0.569,0.04,4,33.3,0,0,0,42.4,-0.617,0.13,7,25,-0.25,0,0,39.6,-0.734,0.04
2023,575,Brian Hoyer,LV,QB,1,6,NE,23.25581395348837,10,60,10.2,0,0,94.6,0.475,0.41,4,75,17,0,0,116.7,1.514,0.68,5,60,6.8,0,0,80.4,0.01,0.27,6,83.3,15.5,0,0,118.8,1.258,0.62,4,25,2.25,0,0,39.6,-0.699,0.09
2023,576,Bailey Zappe,NE,QB,1,4,DAL,4.048582995951417,10,44.4,6.33,0,0,65.5,-0.3,0.23,5,40,3,0,0,47.9,-0.38,0.12,5,50,10.5,0,0,87.5,-0.219,0.34,8,42.9,5,0,0,58.6,-0.446,0.17,2,50,11,0,0,89.6,0.288,0.44
2023,577,Anthony Richardson,IND,QB,1,2,HST,10.204081632653061,10,60,5.6,0,0,75.4,0.173,0.22,3,100,12.67,0,0,118.8,1.377,0.51,7,42.9,2.57,0,0,50.3,-0.343,0.1,6,50,6.33,0,0,70.1,0.262,0.25,4,75,4.5,0,0,83.3,0.04,0.18
2023,578,Cooper Rush,DAL,QB,1,10,NYG,36,9,77.8,7.56,0,1,58.6,-0.032,0.19,3,66.7,9,0,0,95.1,0.251,0.36,6,83.3,6.83,0,1,55.6,-0.174,0.11,5,100,9.4,0,0,105.8,0.662,0.38,4,50,5.25,0,1,26,-0.901,-0.04
2023,579,Bailey Zappe,NE,QB,1,5,NO,3.643724696356275,9,33.3,2.44,0,0,42.4,-0.841,0.1,3,0,0,0,0,39.6,-1.391,0,6,50,3.67,0,0,59,-0.566,0.15,4,0,0,0,0,39.6,-1.142,0,5,60,4.4,0,0,70.4,-0.6,0.18
2023,580,Jaren Hall,MIN,QB,1,9,ATL,29.629629629629626,8,83.3,13,0,0,118.8,0.352,0.53,1,100,18,0,0,118.8,1.104,0.72,4,100,18.67,0,0,118.8,0.924,0.76,3,100,23,0,0,118.8,1.942,0.92,5,66.7,3,0,0,70.1,-0.602,0.29
2023,581,Drew Lock,SEA,QB,1,4,NYG,8.13953488372093,7,33.3,10.5,0,0,73.6,0.414,0.52,3,0,0,0,0,39.6,-1.168,0,4,66.7,21,0,0,109.7,1.6,0.91,5,20,2.4,0,0,39.6,-0.671,0.1,2,100,51,0,0,118.8,3.127,1.57
2023,582,Tyler Huntley,BLT,QB,1,9,SEA,14.583333333333334,7,71.4,5.43,1,0,123.8,0.74,0.79,1,0,0,0,0,39.6,-0.934,0,4,75,8,0,0,97.9,0.92,0.32,3,66.7,6.67,0,0,85.4,0.564,0.27,4,75,4.5,1,0,122.9,0.871,1.18
2023,583,Bailey Zappe,NE,QB,1,10,IND,2.834008097165992,7,42.9,3.57,0,1,13.1,-0.118,0,0,0,0,0,0,0,0,0,7,42.9,3.57,0,1,13.1,-0.118,0,4,75,6.25,0,0,90.6,0.107,0.25,3,0,0,0,1,0,-0.418,-0.33
2023,584,Will Levis,TEN,QB,1,17,HST,2.3972602739726026,7,33.3,2.67,0,0,42.4,-1.378,0.09,0,0,0,0,0,0,0,0,7,33.3,2.67,0,0,42.4,-1.378,0.09,1,0,0,0,0,0,-8.132,0,6,33.3,2.67,0,0,42.4,-0.252,0.11
2023,585,Logan Woodside,ATL,QB,1,18,NO,100,6,75,6.75,0,1,53.1,-1.626,0.11,1,0,0,0,1,0,-9.92,-1,5,100,9,0,0,104.2,0.033,0.34,2,0,0,0,1,0,-4.797,-0.2,4,100,9,0,0,104.2,-0.04,0.27
2023,586,Drew Lock,SEA,QB,1,11,LA,6.976744186046512,6,33.3,0.5,0,1,2.8,-0.914,-0.15,3,33.3,-0.33,0,1,2.8,-1.097,-0.35,3,33.3,1.33,0,0,42.4,-0.73,0.05,4,50,0.75,0,0,56.3,-0.944,0.03,2,0,0,0,1,0,-0.853,-0.5
2023,587,Davis Mills,HST,QB,1,14,NYJ,14.285714285714285,6,20,0.8,0,0,39.6,-1.512,0.03,4,25,1,0,0,39.6,-1.849,0.04,2,0,0,0,0,39.6,-0.837,0,4,25,1,0,0,39.6,-1.849,0.04,2,0,0,0,0,39.6,-0.837,0
2023,588,Desmond Ridder,ATL,QB,1,10,ARZ,1.36986301369863,6,66.7,6.5,0,0,84.7,0.414,0.26,0,0,0,0,0,0,0,0,6,66.7,6.5,0,0,84.7,0.414,0.26,2,50,5.5,0,0,66.7,0.703,0.22,4,75,7,0,0,93.8,0.27,0.28
2023,589,Blaine Gabbert,KC,QB,1,3,CHI,12.5,5,60,6.2,0,2,38.3,-1.341,-0.15,3,33.3,3.67,0,2,5.6,-3.138,-0.52,2,100,10,0,0,108.3,1.355,0.4,5,60,6.2,0,2,38.3,-1.341,-0.15,0,0,0,0,0,0,0,0
2023,590,AJ McCarron,CIN,QB,1,18,CLV,83.33333333333334,5,75,5,0,0,85.4,-0.712,0.16,2,0,0,0,0,39.6,-1.414,0,3,100,6.67,0,0,94.4,-0.244,0.27,3,50,3.5,0,0,58.3,-0.872,0.09,2,100,6.5,0,0,93.8,-0.471,0.26
2023,591,Jameis Winston,NO,QB,1,13,DET,10.204081632653061,5,40,8.2,0,0,69.6,0.023,0.33,2,0,0,0,0,39.6,-2.039,0,3,66.7,13.67,0,0,109.7,1.397,0.55,3,0,0,0,0,39.6,-1.558,0,2,100,20.5,0,0,118.8,2.394,0.82
2023,592,Deshaun Watson,CLV,QB,1,7,IND,2.4390243902439024,5,20,1,0,1,0,-1.175,-0.16,0,0,0,0,0,0,0,0,5,20,1,0,1,0,-1.175,-0.16,4,25,1.25,0,1,0,-1.104,-0.2,1,0,0,0,0,39.6,-1.461,0
2023,593,Mitchell Trubisky,PIT,QB,1,4,HST,4.098360655737705,5,60,3.6,0,0,67.1,-0.225,0.14,0,0,0,0,0,0,0,0,5,60,3.6,0,0,67.1,-0.225,0.14,0,0,0,0,0,0,0,0,5,60,3.6,0,0,67.1,-0.225,0.14
2023,594,Jaren Hall,MIN,QB,1,8,GB,18.51851851851852,5,75,5.75,0,0,88.5,-0.516,0.18,3,100,9.5,0,0,106.3,-0.719,0.25,2,50,2,0,0,56.3,-0.212,0.08,5,75,5.75,0,0,88.5,-0.516,0.18,0,0,0,0,0,0,0,0
2023,595,Tyrod Taylor,NYG,QB,1,15,NO,1.7937219730941705,4,50,3.25,0,0,57.3,0.1,0.13,0,0,0,0,0,0,0,0,3,66.7,4.33,0,0,75.7,0.031,0.17,0,0,0,0,0,0,0,0,4,50,3.25,0,0,57.3,0.1,0.13
2023,596,Marcus Mariota,PHI,QB,1,13,SF,14.285714285714285,4,66.7,5.33,0,0,79.9,-0.173,0.29,0,0,0,0,0,0,0,0,4,66.7,5.33,0,0,79.9,-0.173,0.29,1,100,12,0,0,116.7,0.632,0.48,3,50,2,0,0,56.3,-0.442,0.22
2023,597,Cooper Rush,DAL,QB,1,18,WAS,16,4,75,7.5,0,0,95.8,0.227,0.3,1,0,0,0,0,39.6,-1.152,0,3,100,10,0,0,108.3,0.686,0.4,4,75,7.5,0,0,95.8,0.227,0.3,0,0,0,0,0,0,0,0
2023,598,Mason Rudolph,PIT,QB,1,15,IND,4.878048780487805,4,66.7,1,0,0,70.1,-1.42,0.03,0,0,0,0,0,0,0,0,4,66.7,1,0,0,70.1,-1.42,0.03,0,0,0,0,0,0,0,0,4,66.7,1,0,0,70.1,-1.42,0.03
2023,599,Desmond Ridder,ATL,QB,1,17,CHI,0.91324200913242,4,75,4.25,0,1,42.7,-0.69,-0.08,0,0,0,0,0,0,0,0,4,75,4.25,0,1,42.7,-0.69,-0.08,2,100,5.5,0,0,89.6,0.119,0.22,2,50,3,0,1,16.7,-1.498,-0.38
2023,600,Taysom Hill,NO,QB,1,4,TB,18.75,3,100,13,0,0,118.8,-0.163,0.31,1,100,13,0,0,118.8,0.751,0.52,2,0,0,0,0,0,-0.62,0.2,1,100,13,0,0,118.8,0.751,0.52,2,0,0,0,0,0,-0.62,0.2
2023,601,Taysom Hill,NO,QB,1,8,IND,18.75,3,50,22,0,0,95.8,1.456,0.99,1,0,0,0,0,39.6,-0.546,0,2,100,44,0,0,118.8,2.456,1.48,2,100,44,0,0,118.8,2.456,1.48,1,0,0,0,0,39.6,-0.546,0
2023,602,Cooper Rush,DAL,QB,1,11,CAR,12,3,66.7,5,0,0,78.5,-0.364,0.2,0,0,0,0,0,0,0,0,3,66.7,5,0,0,78.5,-0.364,0.2,3,66.7,5,0,0,78.5,-0.364,0.2,0,0,0,0,0,0,0,0
2023,603,Cooper Rush,DAL,QB,1,5,SF,12,3,100,4,0,0,83.3,-0.474,0.11,1,0,0,0,0,0,-1.575,0,2,100,4,0,0,83.3,0.077,0.16,2,100,7,0,0,95.8,-0.415,0.14,1,100,1,0,0,79.2,-0.592,0.04
2023,604,Cooper Rush,DAL,QB,1,8,LA,12,3,66.7,1,0,0,70.1,-0.772,0.04,2,50,2.5,0,0,56.3,-0.539,0.1,1,100,-2,0,0,79.2,-1.239,-0.08,3,66.7,1,0,0,70.1,-0.772,0.04,0,0,0,0,0,0,0,0
2023,605,Sam Darnold,SF,QB,1,15,ARZ,5.454545454545454,3,66.7,6.67,0,0,85.4,0.014,0.27,1,0,0,0,0,39.6,-0.583,0,2,100,10,0,0,108.3,0.313,0.4,2,50,8.5,0,0,79.2,0.437,0.34,1,100,3,0,0,79.2,-0.83,0.12
2023,606,Tommy DeVito,NYG,QB,1,18,PHI,1.2658227848101267,3,100,7,0,0,95.8,-0.483,0.19,0,0,0,0,0,0,0,0,3,100,7,0,0,95.8,-0.483,0.19,1,0,0,0,0,0,-0.558,0,2,100,7,0,0,95.8,-0.445,0.28
2023,607,Dorian Thompson-Robinson,CLV,QB,1,16,HST,2.4390243902439024,3,50,3,0,0,56.3,-1.431,0.08,0,0,0,0,0,0,0,0,3,50,3,0,0,56.3,-1.431,0.08,1,100,6,0,0,91.7,0.64,0.24,2,0,0,0,0,39.6,-2.467,0
2023,608,Aaron Rodgers,NYJ,QB,1,1,BUF,100,2,0,0,0,0,39.6,-1.016,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.6,-1.016,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.6,-1.016,0
2023,609,Tyrod Taylor,NYG,QB,1,1,DAL,0.8968609865470852,2,100,3,0,0,79.2,-0.272,0.12,0,0,0,0,0,0,0,0,2,100,3,0,0,79.2,-0.272,0.12,0,0,0,0,0,0,0,0,2,100,3,0,0,79.2,-0.272,0.12
2023,610,Tyrod Taylor,NYG,QB,1,3,SF,0.8968609865470852,2,0,0,0,0,39.6,-0.42,0.1,1,0,0,0,0,39.6,-0.652,0,1,0,0,0,0,0,-0.189,0.2,2,0,0,0,0,39.6,-0.42,0.1,0,0,0,0,0,0,0,0
2023,611,Jimmy Garoppolo,LV,QB,1,18,DEN,1.0471204188481675,2,0,0,0,0,39.6,-1.068,0,1,0,0,0,0,39.6,-0.616,0,1,0,0,0,0,0,-1.519,0,1,0,0,0,0,39.6,-0.616,0,1,0,0,0,0,0,-1.519,0
2023,612,Taysom Hill,NO,QB,1,13,DET,12.5,2,0,0,0,0,39.6,-0.713,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.6,-0.713,0,2,0,0,0,0,39.6,-0.713,0,0,0,0,0,0,0,0,0
2023,613,Taysom Hill,NO,QB,1,17,TB,12.5,2,50,5.5,0,0,66.7,0.245,0.22,1,0,0,0,0,39.6,-0.605,0,1,100,11,0,0,112.5,1.095,0.44,1,0,0,0,0,39.6,-0.605,0,1,100,11,0,0,112.5,1.095,0.44
2023,614,Cooper Rush,DAL,QB,1,4,NE,8,2,100,10,0,0,108.3,0.788,0.4,0,0,0,0,0,0,0,0,2,100,10,0,0,108.3,0.788,0.4,2,100,10,0,0,108.3,0.788,0.4,0,0,0,0,0,0,0,0
2023,615,C.J. Beathard,JAX,QB,1,10,SF,3.1746031746031744,2,50,2.5,0,0,56.3,-0.549,0.1,0,0,0,0,0,0,0,0,2,50,2.5,0,0,56.3,-0.549,0.1,1,0,0,0,0,39.6,-0.979,0,1,100,5,0,0,87.5,-0.119,0.2
2023,616,C.J. Beathard,JAX,QB,1,3,HST,3.1746031746031744,2,100,4.5,0,0,85.4,0.213,0.18,0,0,0,0,0,0,0,0,2,100,4.5,0,0,85.4,0.213,0.18,0,0,0,0,0,0,0,0,2,100,4.5,0,0,85.4,0.213,0.18
2023,617,Mike White,MIA,QB,1,15,NYJ,33.33333333333333,2,100,2,0,0,79.2,-0.945,0.08,0,0,0,0,0,0,0,0,2,100,2,0,0,79.2,-0.945,0.08,0,0,0,0,0,0,0,0,2,100,2,0,0,79.2,-0.945,0.08
2023,618,Mike White,MIA,QB,1,3,DEN,33.33333333333333,2,100,33.5,1,0,158.3,2.345,3.34,0,0,0,0,0,0,0,0,2,100,33.5,1,0,158.3,2.345,3.34,1,100,-1,0,0,79.2,-1.956,-0.04,1,100,68,1,0,158.3,6.646,6.72
2023,619,Sam Darnold,SF,QB,1,10,JAX,3.6363636363636362,2,50,3,0,0,56.3,-1.208,0.12,0,0,0,0,0,0,0,0,1,100,6,0,0,91.7,0.226,0.24,1,100,6,0,0,91.7,0.226,0.24,1,0,0,0,0,39.6,-2.643,0
2023,620,Gardner Minshew,IND,QB,1,1,JAX,0.3669724770642202,2,0,0,0,0,39.6,-2.377,0,2,0,0,0,0,39.6,-2.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.6,-2.377,0
2023,621,AJ McCarron,CIN,QB,1,14,IND,16.666666666666664,1,100,-1,0,0,79.2,-1.693,-0.04,0,0,0,0,0,0,0,0,1,100,-1,0,0,79.2,-1.693,-0.04,1,100,-1,0,0,79.2,-1.693,-0.04,0,0,0,0,0,0,0,0
2023,622,Jameis Winston,NO,QB,1,4,TB,2.0408163265306123,1,0,0,0,1,0,-2.822,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.822,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.822,-1
2023,623,P.J. Walker,CLV,QB,1,10,BLT,0.7936507936507936,1,0,0,0,0,39.6,-0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-0.279,0
2023,624,Taysom Hill,NO,QB,1,15,NYG,6.25,1,0,0,0,0,39.6,-0.599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-0.599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-0.599,0
2023,625,Taysom Hill,NO,QB,1,18,ATL,6.25,1,0,0,0,0,0,-0.757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.757,0,1,0,0,0,0,0,-0.757,0,0,0,0,0,0,0,0,0
2023,626,Taysom Hill,NO,QB,1,2,CAR,6.25,1,100,8,0,0,100,0.58,0.32,0,0,0,0,0,0,0,0,1,100,8,0,0,100,0.58,0.32,1,100,8,0,0,100,0.58,0.32,0,0,0,0,0,0,0,0
2023,627,Taysom Hill,NO,QB,1,5,NE,6.25,1,0,0,0,0,0,0.892,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.892,1.2,1,0,0,0,0,0,0.892,1.2,0,0,0,0,0,0,0,0
2023,628,Taysom Hill,NO,QB,1,6,HST,6.25,1,100,4,0,0,83.3,0.087,0.16,1,100,4,0,0,83.3,0.087,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,4,0,0,83.3,0.087,0.16
2023,629,Taysom Hill,NO,QB,1,9,CHI,6.25,1,100,3,1,0,118.8,0.807,4.12,1,100,3,1,0,118.8,0.807,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,3,1,0,118.8,0.807,4.12
2023,630,Cooper Rush,DAL,QB,1,1,NYG,4,1,0,0,0,0,39.6,-2.602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-2.602,0,1,0,0,0,0,39.6,-2.602,0,0,0,0,0,0,0,0,0
2023,631,Nathan Peterman,CHI,QB,1,7,LV,100,1,0,0,0,0,0,-0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.094,0,0,0,0,0,0,0,0,0
2023,632,Mike White,MIA,QB,1,13,WAS,16.666666666666664,1,100,3,0,0,79.2,-1.064,0.12,0,0,0,0,0,0,0,0,1,100,3,0,0,79.2,-1.064,0.12,1,100,3,0,0,79.2,-1.064,0.12,0,0,0,0,0,0,0,0
2023,633,Mike White,MIA,QB,1,6,CAR,16.666666666666664,1,0,0,0,1,0,-8.977,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-8.977,-1,1,0,0,0,1,0,-8.977,-1,0,0,0,0,0,0,0,0
2023,634,Sam Darnold,SF,QB,1,17,WAS,1.8181818181818181,1,0,0,0,0,0,-1.709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.709,0
2023,635,Sam Darnold,SF,QB,1,5,DAL,1.8181818181818181,1,100,1,0,0,79.2,-1.056,0.04,0,0,0,0,0,0,0,0,1,100,1,0,0,79.2,-1.056,0.04,1,100,1,0,0,79.2,-1.056,0.04,0,0,0,0,0,0,0,0
2023,636,Jake Browning,CIN,QB,1,1,CLV,0.35335689045936397,1,0,0,0,0,39.6,-1.247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-1.247,0,1,0,0,0,0,39.6,-1.247,0,0,0,0,0,0,0,0,0
2023,637,Tyler Huntley,BLT,QB,1,17,MIA,2.083333333333333,1,100,19,1,0,158.3,4.226,4.76,0,0,0,0,0,0,0,0,1,100,19,1,0,158.3,4.226,4.76,1,100,19,1,0,158.3,4.226,4.76,0,0,0,0,0,0,0,0
2023,638,Tyler Huntley,BLT,QB,1,4,CLV,2.083333333333333,1,0,0,0,0,0,-0.476,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.476,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.476,0.6
2023,639,Tyler Huntley,BLT,QB,1,7,DET,2.083333333333333,1,0,0,0,0,39.6,-0.928,0,1,0,0,0,0,39.6,-0.928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-0.928,0,0,0,0,0,0,0,0,0
2023,640,Davis Mills,HST,QB,1,11,ARZ,2.380952380952381,1,100,2,0,0,79.2,-0.952,0.08,0,0,0,0,0,0,0,0,1,100,2,0,0,79.2,-0.952,0.08,0,0,0,0,0,0,0,0,1,100,2,0,0,79.2,-0.952,0.08
2023,641,Davis Mills,HST,QB,1,13,DEN,2.380952380952381,1,100,18,0,0,118.8,1.543,0.72,0,0,0,0,0,0,0,0,1,100,18,0,0,118.8,1.543,0.72,1,100,18,0,0,118.8,1.543,0.72,0,0,0,0,0,0,0,0
2023,642,Davis Mills,HST,QB,1,15,TEN,2.380952380952381,1,0,0,0,0,0,-0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.183,0
2023,643,Kyle Trask,TB,QB,1,12,IND,100,1,0,0,0,0,39.6,-1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,-1.88,0
2023,644,Sean Clifford,GB,QB,1,17,MIN,100,1,100,37,0,0,118.8,2.144,1.48,1,100,37,0,0,118.8,2.144,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,37,0,0,118.8,2.144,1.48
2023,645,Clayton Tune,ARZ,QB,1,7,SEA,3.0303030303030303,1,100,4,0,0,83.3,-1.98,0.16,1,100,4,0,0,83.3,-1.98,0.16,0,0,0,0,0,0,0,0,1,100,4,0,0,83.3,-1.98,0.16,0,0,0,0,0,0,0,0
2023,646,Dorian Thompson-Robinson,CLV,QB,1,15,CHI,0.8130081300813009,1,100,5,0,0,87.5,2.064,0.2,0,0,0,0,0,0,0,0,1,100,5,0,0,87.5,2.064,0.2,0,0,0,0,0,0,0,0,1,100,5,0,0,87.5,2.064,0.2
2023,647,Dorian Thompson-Robinson,CLV,QB,1,8,SEA,0.8130081300813009,1,100,9,0,0,104.2,0.695,0.36,0,0,0,0,0,0,0,0,1,100,9,0,0,104.2,0.695,0.36,0,0,0,0,0,0,0,0,1,100,9,0,0,104.2,0.695,0.36
2023,648,Malik Cunningham,NE,QB,1,6,LV,100,1,0,0,0,0,0,-1.285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.285,0,1,0,0,0,0,0,-1.285,0,0,0,0,0,0,0,0,0
Exported from Data Suite 2.0 by michaelgingrave (user 380) on 2026-09-09 23:49 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
