,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,323,Kaleb Johnson,PIT,RB,6,11,32.142857142857146,4.7,9,14.1,0,19,2.11,0,0.14,0,1,0,0,0,0,0,11.1,66.7,-24.1,1.11,55.6,1,47.4,0,0,-0.305,-2.7,6,66.7,10,0,1.67,16.7,3,33.3,9,0,3,0,1.9,5.2,0.32,0.86,-0.54
2025,324,Raheim Sanders,CLV,RB,3,11,29.629629629629626,3.5,8,28.6,0,19,2.38,0,0.02,0,0,0,0,0,0,0,37.5,50,-19.5,0.13,62.5,2.25,94.7,0,0,-0.517,-4.1,4,50,12,0,3,25,4,50,7,0,1.75,50,1.9,4,0.63,1.33,-0.7
2025,325,Ty Chandler,MIN,RB,2,21,35.294117647058826,9.5,6,35.3,0,18,3,0,0.06,0,0,0,0,0,0,0,33.3,66.7,-9.2,1.83,16.7,1.17,38.9,0,0,-0.212,-1.3,5,83.3,18,0,3.6,40,1,16.7,0,0,0,0,1.8,3.1,0.9,1.56,-0.66
2025,326,Emanuel Wilson,GB,RB,3,13,2.4,36.8,3,23.1,0,18,6,0,0,0,2,0,0,0,0,0,100,0,4.9,3,0,3,50,0,0,0.63,1.9,1,33.3,6,0,6,100,2,66.7,12,0,6,100,1.8,1.3,0.6,0.44,0.16
2025,327,Tyjae Spears,TEN,RB,2,13,5.555555555555555,8.4,4,7.3,0,18,4.5,0,0.15,0,1,33.3,12,66.7,0,0,25,50,5.7,1.75,25,2.75,61.1,2,0.5,-0.23,-0.9,1,25,0,0,0,0,3,75,18,0,6,33.3,1.8,2.1,0.9,1.06,-0.16
2025,328,James Conner,ARZ,RB,3,11,15.625,4.3,5,27.8,0,17,3.4,0,0.43,0,0,25,12,70.6,100,0,40,60,-4.7,1.8,40,1.6,47.1,2,0.4,-0.435,-2.2,2,40,3,0,1.5,0,3,60,14,0,4.67,66.7,1.7,4.7,0.57,1.57,-1
2025,329,Rico Dowdle,CAR,RB,4,21,1.694915254237288,70.6,4,44.4,0,17,4.25,0,0.18,0,1,0,0,0,0,0,75,25,-1,2,25,2.25,52.9,1,0.25,0.266,1.1,3,75,17,0,5.67,100,1,25,0,0,0,0,1.7,2.9,0.42,0.71,-0.29
2025,330,Travis Etienne,JAX,RB,6,21,4.230769230769231,94.6,11,52.4,0,17,1.55,0,0.16,0,2,9.1,13,76.5,0,0,27.3,63.6,-32.5,0.18,63.6,1.36,88.2,2,0.18,-0.271,-3,2,18.2,-2,0,-1,0,4,36.4,11,0,2.75,25,1.7,5.9,0.28,0.98,-0.7
2025,331,Braelon Allen,NYJ,RB,1,22,11.11111111111111,3.8,2,40,0,17,8.5,0,0.03,1,1,100,15,88.2,0,0,50,50,11.3,6,0,2.5,29.4,0,0,-1.923,-3.8,1,50,2,0,2,0,1,50,15,0,15,100,0.7,0.7,0.7,0.73,-0.03
2025,332,Rasheen Ali,BLT,RB,1,11,42.857142857142854,16.4,3,5.7,0,17,5.67,0,0.01,0,1,0,0,0,0,0,66.7,33.3,4.2,4.33,0,1.33,23.5,0,0,-0.199,-0.6,3,100,17,0,5.67,66.7,0,0,0,0,0,0,1.7,1.3,1.7,1.31,0.39
2025,333,RJ Harvey,DEN,RB,9,21,7.534246575342466,57.6,11,36.7,0,17,1.55,0,0.1,0,0,0,0,0,50,0,18.2,72.7,-29.1,0.09,63.6,1.45,94.1,3,0.27,-0.481,-5.3,2,18.2,5,0,2.5,0,7,63.6,15,0,2.14,28.6,1.7,5.2,0.19,0.58,-0.39
2025,334,Jeremy McNichols,WAS,RB,1,22,9.090909090909092,100,4,80,0,16,4,0,0.04,0,1,0,0,0,0,0,75,25,3.4,2.75,0,1.25,31.3,1,0.25,0.054,0.2,3,75,11,0,3.67,66.7,1,25,5,0,5,100,1.6,1.5,1.6,1.53,0.07
2025,335,Nick Chubb,HST,RB,3,13,3.278688524590164,9.5,4,16,0,16,4,1,0.35,0,2,0,0,0,50,25,75,25,1,1.5,25,2.5,62.5,0,0,0.324,1.3,2,50,7,0,3.5,50,2,50,9,1,4.5,100,7.6,3.6,2.53,1.2,1.33
2025,336,Rico Dowdle,CAR,RB,2,22,0.847457627118644,86.2,2,33.3,0,16,8,0,0.01,0,2,50,10,62.5,0,0,100,0,8.7,8,0,0,0,1,0.5,1.373,2.7,1,50,6,0,6,100,1,50,10,0,10,100,1.6,0.8,0.8,0.39,0.41
2025,337,Tyler Badie,DEN,RB,1,22,50,5,4,5.6,0,16,4,0,0.02,0,1,0,0,0,0,0,25,50,1.7,2,25,2,50,0,0,-0.084,-0.3,3,75,16,0,5.33,33.3,1,25,0,0,0,0,1.6,1.6,1.6,1.55,0.05
2025,338,Jaylen Warren,PIT,RB,3,22,1.4218009478672986,100,3,100,0,16,5.33,0,0.12,0,2,33.3,10,62.5,0,0,66.7,33.3,2,3,0,2.33,43.8,0,0,0.305,0.9,2,66.7,13,0,6.5,50,0,0,0,0,0,0,1.6,2.1,0.53,0.7,-0.17
2025,339,Jordan Mason,MIN,RB,5,13,4.40251572327044,42.9,7,53.8,0,16,2.29,0,0.09,0,0,0,0,0,100,0,28.6,71.4,-11.9,0.86,57.1,1.43,62.5,1,0.14,-0.208,-1.5,3,42.9,10,0,3.33,66.7,4,57.1,6,0,1.5,0,1.6,3.3,0.32,0.67,-0.35
2025,340,Terrell Jennings,NE,RB,2,22,13.043478260869565,10.7,3,23.1,0,16,5.33,0,0.02,0,1,33.3,11,68.8,0,0,33.3,66.7,3.7,1.33,33.3,4,75,1,0.33,0.204,0.6,1,33.3,2,0,2,0,2,66.7,14,0,7,50,1.6,1.4,0.8,0.68,0.12
2025,341,Isaiah Davis,NYJ,RB,2,,4.651162790697675,0,2,66.7,0,16,8,0,0,0,1,50,19,118.8,0,0,50,50,7.1,8,50,0,0,0,0,0.464,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.9,0.8,0.45,0.35
2025,342,Hassan Haskins,LAC,RB,2,20,17.647058823529413,8.9,3,14.3,0,15,5,0,0.03,0,1,0,0,0,0,0,66.7,33.3,1.7,2.33,0,2.67,53.3,0,0,0.117,0.4,2,66.7,8,0,4,50,1,33.3,7,0,7,100,1.5,1.5,0.75,0.76,-0.01
2025,343,Chris Brooks,GB,RB,5,11,25.925925925925924,21.6,7,3.6,0,15,2.14,0,0.05,0,0,0,0,0,0,0,14.3,71.4,-19.8,-0.29,71.4,2.43,113.3,0,0,-0.49,-3.4,5,71.4,19,0,3.8,20,1,14.3,0,0,0,0,1.5,3.8,0.3,0.75,-0.45
2025,344,Bucky Irving,TB,RB,5,13,6.358381502890173,31.9,11,55,0,15,1.36,0,0.13,0,0,0,0,0,0,0,0,81.8,-27,-0.36,54.5,1.73,126.7,1,0.09,-0.677,-7.4,4,36.4,10,0,2.5,0,6,54.5,2,0,0.33,0,1.5,5,0.3,1,-0.7
2025,345,Kaleb Johnson,PIT,RB,4,13,25,7.7,7,13,0,15,2.14,0,0.05,0,1,0,0,0,0,0,42.9,57.1,-10.6,-0.14,42.9,2.29,106.7,0,0,-0.59,-4.1,4,57.1,8,0,2,50,3,42.9,7,0,2.33,33.3,1.5,2.9,0.38,0.72,-0.34
2025,346,Samaje Perine,CIN,RB,2,21,2.380952380952381,78.9,2,28.6,0,14,7,0,0.49,0,2,0,0,0,0,0,100,0,-3.2,4.5,0,2.5,35.7,1,0.5,0.35,0.7,1,50,6,0,6,100,1,50,8,0,8,100,1.4,4.7,0.7,2.34,-1.64
2025,347,Miles Sanders,DAL,RB,3,22,20,7.1,4,44.4,0,14,3.5,1,0.43,1,1,0,0,0,33.3,25,50,50,0.8,2.25,50,1.25,35.7,0,0,-0.956,-3.8,1,25,1,0,1,0,3,75,13,1,4.33,66.7,6.4,3.9,2.13,1.29,0.84
2025,348,Antonio Gibson,NE,RB,2,22,16,7.8,4,33.3,0,14,3.5,0,0.62,0,1,0,0,0,0,0,50,50,-8.5,1,50,2.5,71.4,0,0,-0.118,-0.5,4,100,14,0,3.5,50,0,0,0,0,0,0,1.4,6,0.7,2.98,-2.28
2025,349,Hassan Haskins,LAC,RB,1,13,23.52941176470588,22.7,4,28.6,0,14,3.5,0,0.09,0,2,25,10,71.4,0,0,50,50,-3,2.5,50,1,28.6,0,0,-0.072,-0.3,2,50,3,0,1.5,50,2,50,11,0,5.5,50,1.4,2.3,1.4,2.27,-0.87
2025,350,Sean Tucker,TB,RB,7,13,8.13953488372093,31.9,7,35,0,14,2,0,0.15,0,3,0,0,0,50,0,42.9,57.1,-10.5,0.43,71.4,1.57,78.6,0,0,-0.09,-0.6,2,28.6,9,0,4.5,100,5,71.4,5,0,1,20,1.4,3.4,0.2,0.48,-0.28
2025,351,Ollie Gordon,MIA,RB,3,12,7.142857142857142,12.7,5,10,0,14,2.8,0,0.04,0,2,20,12,85.7,0,0,40,60,-3.9,1.4,60,1.4,50,0,0,0.007,0,3,60,13,0,4.33,66.7,2,40,1,0,0.5,0,1.4,2,0.47,0.68,-0.21
2025,352,Devin Neal,NO,RB,4,13,10.526315789473683,23.3,6,18.2,0,14,2.33,1,0.61,0,1,0,0,0,50,16.7,50,50,-7.7,0.83,33.3,1.5,64.3,0,0,-0.377,-2.3,5,83.3,10,0,2,40,1,16.7,4,1,4,100,7.4,5.9,1.85,1.46,0.39
2025,353,Raheim Sanders,CLV,RB,1,10,3.7037037037037033,16.7,1,33.3,0,14,14,0,0.01,0,1,100,14,100,0,0,100,0,8.6,10,0,4,28.6,1,1,0.97,1,1,100,14,0,14,100,0,0,0,0,0,0,1.4,0.6,1.4,0.59,0.81
2025,354,Corey Kiner,ARZ,RB,4,13,33.33333333333333,4.4,4,40,0,14,3.5,0,0.01,0,0,0,0,0,0,0,50,25,-3.5,2,25,1.5,42.9,0,0,-0.218,-0.9,2,50,6,0,3,0,2,50,8,0,4,100,1.4,1.8,0.35,0.45,-0.1
2025,355,Justice Hill,BLT,RB,1,13,16.666666666666664,10,3,8.6,0,13,4.33,0,0.01,0,1,0,0,0,0,0,66.7,33.3,1.1,1.33,33.3,3,69.2,0,0,0.255,0.8,1,33.3,1,0,1,0,2,66.7,12,0,6,100,1.3,1.3,1.3,1.28,0.02
2025,356,Clyde Edwards-Helaire,KC,RB,2,12,42.857142857142854,1,3,27.3,0,13,4.33,0,0.01,0,1,0,0,0,0,0,66.7,33.3,0.4,2,33.3,2.33,53.8,0,0,0.017,0.1,2,66.7,9,0,4.5,50,1,33.3,4,0,4,100,1.3,1.3,0.65,0.65,0
2025,357,Tyler Goodson,IND,RB,2,11,44.44444444444444,3.9,4,3.2,0,13,3.25,0,0.01,0,0,0,0,0,0,0,75,25,-1.6,2.5,25,0.75,23.1,1,0.25,-0.313,-1.3,1,25,3,0,3,100,3,75,10,0,3.33,66.7,1.3,1.5,0.65,0.74,-0.09
2025,358,Keaton Mitchell,BLT,RB,1,13,1.694915254237288,2,1,5.3,0,13,13,0,0.01,0,1,100,13,100,0,0,100,0,8.6,13,0,0,0,0,0,0.992,1,0,0,0,0,0,0,1,100,13,0,13,100,1.3,0.5,1.3,0.49,0.81
2025,359,Chase Brown,CIN,RB,5,13,3.4482758620689653,81.3,8,72.7,0,13,1.63,0,0.1,0,2,14.3,12,92.3,0,0,37.5,62.5,-16.5,0.13,62.5,1.5,92.3,0,0,-0.331,-2.7,3,37.5,10,0,3.33,66.7,4,50,2,0,0.5,25,1.3,3.6,0.26,0.71,-0.45
2025,360,Ollie Gordon,MIA,RB,1,20,1.4285714285714286,85.7,1,50,0,13,13,0,0.01,0,1,100,13,100,0,0,100,0,8.4,10,0,3,23.1,0,0,1.965,2,1,100,13,0,13,100,0,0,0,0,0,0,1.3,0.5,1.3,0.54,0.76
2025,361,Tahj Brooks,CIN,RB,3,11,37.5,3.1,6,7.2,0,13,2.17,0,0.02,0,0,0,0,0,0,0,16.7,83.3,-7,0,66.7,2.17,100,2,0.33,-0.312,-1.9,6,100,13,0,2.17,16.7,0,0,0,0,0,0,1.3,2.1,0.43,0.71,-0.28
2025,362,LeQuint Allen,JAX,RB,1,13,13.043478260869565,17.4,3,7.5,0,13,4.33,0,0.09,0,1,0,0,0,0,0,33.3,33.3,-4.3,2.33,0,2,46.2,1,0.33,-1.125,-3.4,2,66.7,11,0,5.5,50,1,33.3,2,0,2,0,1.3,2.3,1.3,2.25,-0.95
2025,363,D'Ernest Johnson,NE,RB,2,21,42.857142857142854,6.1,6,23.1,0,12,2,0,0.04,0,0,0,0,0,0,0,16.7,66.7,-17.8,-1,33.3,3,150,1,0.17,-0.46,-2.8,4,66.7,8,0,2,25,2,33.3,4,0,2,0,1.2,3.2,0.6,1.61,-1.01
2025,364,Najee Harris,LAC,RB,2,11,20,2.4,3,12.5,0,12,4,0,0.05,0,2,0,0,0,0,0,100,0,1,0,100,4,100,1,0.33,0.346,1,2,66.7,5,0,2.5,100,1,33.3,7,0,7,100,1.2,1.4,0.6,0.69,-0.09
2025,365,Ty Chandler,MIN,RB,1,11,29.411764705882355,3.8,5,29.4,0,12,2.4,0,0.92,0,0,0,0,0,100,0,40,80,-8.9,0.6,20,1.8,75,1,0.2,-0.292,-1.5,4,80,11,0,2.75,50,1,20,1,0,1,0,1.2,7.6,1.2,7.63,-6.43
2025,366,Brittain Brown,CHI,RB,1,11,60,1.9,3,10.7,0,12,4,0,0,0,0,0,0,0,0,0,33.3,33.3,2.2,1.67,66.7,2.33,58.3,1,0.33,-0.22,-0.7,1,33.3,1,0,1,0,2,66.7,11,0,5.5,50,1.2,1,1.2,1,0.2
2025,367,Trey Benson,ARZ,RB,4,12,27.586206896551722,7.7,8,29.6,0,12,1.5,0,0.09,0,0,0,0,0,0,0,25,75,-21.9,-0.5,62.5,2,133.3,1,0.13,-0.448,-3.6,4,50,8,0,2,25,4,50,4,0,1,25,1.2,3.9,0.3,0.99,-0.69
2025,368,Phil Mafah,DAL,RB,1,12,60,2.1,3,50,0,12,4,1,0.62,0,1,0,0,0,50,33.3,66.7,33.3,3.2,2,0,2,50,0,0,0.441,1.3,1,33.3,8,0,8,100,2,66.7,4,1,2,50,7.2,4.6,7.2,4.57,2.63
2025,369,Corey Kiner,ARZ,RB,2,11,16.666666666666664,1.2,2,9.1,0,12,6,0,0.04,0,0,0,0,0,0,0,50,0,2.2,2.5,0,3.5,58.3,0,0,0.165,0.3,1,50,9,0,9,100,1,50,3,0,3,0,1.2,1.2,0.6,0.61,-0.01
2025,370,Ameer Abdullah,IND,RB,1,21,21.428571428571427,100,3,50,0,11,3.67,0,0,0,0,0,0,0,0,0,33.3,66.7,-2.2,-0.67,66.7,4.33,118.2,0,0,-0.115,-0.3,3,100,11,0,3.67,33.3,0,0,0,0,0,0,1.1,1.3,1.1,1.34,-0.24
2025,371,Nick Chubb,HST,RB,4,22,4.098360655737705,28.1,5,22.7,0,11,2.2,0,0.11,0,0,0,0,0,50,0,20,80,-5.8,1,40,1.2,54.5,0,0,-0.479,-2.4,3,60,10,0,3.33,33.3,2,40,1,0,0.5,0,1.1,2.3,0.28,0.58,-0.3
2025,372,Ty Johnson,BUF,RB,2,12,6,11.3,3,4.3,0,11,3.67,0,0.13,0,0,0,0,0,14.3,0,33.3,66.7,3,0.33,66.7,3.33,90.9,0,0,-0.055,-0.2,2,66.7,10,0,5,50,1,33.3,1,0,1,0,1.1,1.6,0.55,0.78,-0.23
2025,373,Tyler Goodson,IND,RB,3,12,55.55555555555556,2.7,5,11.1,0,11,2.2,0,0.03,0,0,0,0,0,0,0,0,80,-10,0.6,40,1.6,72.7,0,0,-0.346,-1.7,1,20,2,0,2,0,4,80,9,0,2.25,0,1.1,2.3,0.37,0.77,-0.4
2025,374,Rachaad White,TB,RB,1,22,0.7575757575757576,100,1,50,0,11,11,0,0,0,1,100,11,100,0,0,100,0,7.9,5,0,6,54.5,0,0,1.069,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.3,1.1,0.32,0.78
2025,375,Roschon Johnson,CHI,RB,1,13,50,0.8,1,50,0,11,11,0,0.36,0,1,100,11,100,0,0,100,0,6.1,9,0,2,18.2,0,0,0.983,1,1,100,11,0,11,100,0,0,0,0,0,0,1.1,2.6,1.1,2.64,-1.54
2025,376,Raheim Sanders,CLV,RB,2,13,14.814814814814813,14.8,4,36.4,0,11,2.75,0,0.45,0,2,0,0,0,66.7,0,50,25,3.9,0.5,50,2.25,81.8,0,0,0.199,0.8,3,75,8,0,2.67,33.3,1,25,3,0,3,100,1.1,3.4,0.55,1.7,-1.15
2025,377,Quinshon Judkins,CLV,RB,5,14,3.0434782608695654,73.3,7,70,0,11,1.57,2,1.77,0,5,0,0,0,50,28.6,71.4,28.6,-2.5,1,28.6,0.57,36.4,0,0,1.026,7.2,1,14.3,1,0,1,0,2,28.6,1,1,0.5,50,13.1,12,2.62,2.4,0.22
2025,378,Dare Ogunbowale,HST,RB,2,12,27.27272727272727,3.5,3,3.9,0,10,3.33,1,0.86,0,1,0,0,0,14.3,33.3,100,33.3,1,1.33,33.3,2,60,0,0,0.448,1.3,2,66.7,8,1,4,100,1,33.3,2,0,2,100,7,6,3.5,3.02,0.48
2025,379,Saquon Barkley,PHI,RB,2,21,0.7142857142857143,90,2,100,0,10,5,0,0.01,0,0,0,0,0,0,0,50,0,0.4,2,0,3,60,0,0,-0.288,-0.6,2,100,10,0,5,50,0,0,0,0,0,0,1,1,0.5,0.5,0
2025,380,Chuba Hubbard,CAR,RB,2,21,1.4925373134328357,41.2,2,28.6,0,10,5,0,0.02,0,0,0,0,0,0,0,50,50,3.1,4.5,0,0.5,10,0,0,0.063,0.1,2,100,10,0,5,50,0,0,0,0,0,0,1,0.8,0.5,0.42,0.08
2025,381,Travis Etienne,JAX,RB,3,02,1.5384615384615385,100,4,66.7,0,10,2.5,0,0.2,0,1,0,0,0,66.7,0,75,50,1.2,0.75,50,1.75,70,0,0,0.347,1.4,0,0,0,0,0,0,4,100,10,0,2.5,75,1,2.1,0.33,0.69,-0.36
2025,382,Javonte Williams,DAL,RB,2,13,0.7936507936507936,58.8,2,66.7,0,10,5,1,0.97,0,1,0,0,0,100,50,100,0,4.6,3,0,2,40,0,0,0.483,1,0,0,0,0,0,0,2,100,10,1,5,100,7,6.3,3.5,3.17,0.33
2025,383,Jaylen Warren,PIT,RB,3,21,1.4218009478672986,95.5,3,50,0,10,3.33,0,0,0,0,0,0,0,0,0,0,33.3,-4.5,0.33,33.3,3,90,1,0.33,-0.136,-0.4,1,33.3,4,0,4,0,2,66.7,6,0,3,0,1,1.5,0.33,0.49,-0.16
2025,384,Dameon Pierce,"HST, KC",RB,3,12,35.714285714285715,5.6,5,41.7,0,10,2,0,0.04,0,0,0,0,0,0,0,20,80,-12.3,0,60,2,100,0,0,-0.485,-2.4,2,40,4,0,2,0,3,60,6,0,2,33.3,1,2.5,0.33,0.82,-0.49
2025,385,Kendre Miller,NO,RB,1,21,2.127659574468085,75,1,50,0,10,10,0,0,0,0,100,10,100,0,0,100,0,5.3,8,0,2,20,1,1,0.449,0.4,0,0,0,0,0,0,1,100,10,0,10,100,1,0.5,1,0.47,0.53
2025,386,Braelon Allen,NYJ,RB,1,21,16.666666666666664,12.9,3,23.1,0,10,3.33,1,0.32,0,1,0,0,0,0,33.3,66.7,66.7,-1.7,1.67,33.3,1.67,50,0,0,0.296,0.9,3,100,10,1,3.33,66.7,0,0,0,0,0,0,7,3.1,7,3.07,3.93
2025,387,Jaylen Wright,MIA,RB,2,13,2.857142857142857,8.7,2,15.4,0,10,5,0,0,0,1,0,0,0,0,0,50,50,1.4,3,0,2,40,1,0.5,0.037,0.1,1,50,2,0,2,0,1,50,8,0,8,100,1,0.9,0.5,0.43,0.07
2025,388,Jacardia Wright,SEA,RB,1,12,40,0.7,2,25,0,10,5,0,0.02,0,1,50,10,100,0,0,50,50,0.6,2.5,50,2.5,50,1,0.5,0.245,0.5,1,50,0,0,0,0,1,50,10,0,10,100,1,1.1,1,1.09,-0.09
2025,389,Jacory Croskey-Merritt,WAS,RB,2,01,1.1428571428571428,18.2,2,50,0,10,5,0,0.02,0,0,0,0,0,0,0,50,50,0.6,2.5,50,2.5,50,1,0.5,0.171,0.3,1,50,1,0,1,0,1,50,9,0,9,100,1,1.1,0.5,0.53,-0.03
2025,390,Ty Chandler,MIN,RB,2,12,11.76470588235294,2,2,25,0,9,4.5,0,0,0,1,0,0,0,0,0,50,0,1.2,3,0,1.5,33.3,0,0,0.205,0.4,2,100,9,0,4.5,50,0,0,0,0,0,0,0.9,0.8,0.45,0.4,0.05
2025,391,Zavier Scott,MIN,RB,1,21,3.125,1.4,1,5,0,9,9,0,0,0,0,0,0,0,0,0,100,0,4.7,7,0,2,22.2,0,0,0.772,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.9,0.43,0.47
2025,392,Jacob Saylors,DET,RB,1,11,50,0.2,1,1.8,0,9,9,0,0.01,0,1,0,0,0,0,0,100,0,5.7,3,0,6,66.7,1,1,-0.572,-0.6,1,100,9,0,9,100,0,0,0,0,0,0,0.9,0.4,0.9,0.39,0.51
2025,393,De'Von Achane,MIA,RB,1,20,0.42016806722689076,85.7,1,50,0,9,9,0,0,0,0,0,0,0,0,0,100,0,4.8,7,0,2,22.2,0,0,0.71,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.9,0.45,0.45
2025,394,Braelon Allen,NYJ,RB,1,12,5.555555555555555,5.6,1,4.5,0,9,9,0,0,0,1,0,0,0,0,0,100,0,5.5,3,0,6,66.7,0,0,0.862,0.9,1,100,9,0,9,100,0,0,0,0,0,0,0.9,0.3,0.9,0.35,0.55
2025,395,Trevor Etienne,CAR,RB,3,21,15,88.2,3,33.3,0,9,3,0,0,0,0,0,0,0,0,0,33.3,66.7,-5.8,0.67,33.3,2.33,77.8,1,0.33,-0.245,-0.7,0,0,0,0,0,0,2,66.7,7,0,3.5,50,0.9,1.5,0.3,0.5,-0.2
2025,396,Cam Skattebo,NYG,RB,1,21,1.9801980198019802,85.7,2,40,0,9,4.5,0,0.02,0,0,0,0,0,0,0,50,50,0.5,1.5,50,3,66.7,1,0.5,0.038,0.1,1,50,3,0,3,0,1,50,6,0,6,100,0.9,1,0.9,0.96,-0.06
2025,397,Jeremy McNichols,WAS,RB,4,13,11.363636363636363,7.2,5,5.2,0,8,1.6,0,0.04,1,1,20,11,137.5,0,0,40,60,-12.4,0.2,60,1.4,87.5,0,0,-0.884,-4.4,2,40,-5,0,-2.5,50,3,60,13,0,4.33,33.3,-0.2,2.3,-0.05,0.58,-0.63
2025,398,Jonathan Taylor,IND,RB,2,21,0.9287925696594427,100,3,50,0,8,2.67,0,0,0,0,0,0,0,0,0,0,100,-6.4,0.33,66.7,2.33,87.5,1,0.33,-0.247,-0.7,1,33.3,3,0,3,0,2,66.7,5,0,2.5,0,0.8,1.5,0.4,0.73,-0.33
2025,399,Kene Nwangwu,NYJ,RB,2,12,23.076923076923077,1.7,3,25,0,8,2.67,0,0.04,0,0,0,0,0,0,0,0,66.7,-1.6,0.67,33.3,2,75,0,0,-0.188,-0.6,0,0,0,0,0,0,3,100,8,0,2.67,0,0.8,1.2,0.4,0.61,-0.21
2025,400,Khalil Herbert,NYJ,RB,2,12,12.5,3.4,2,11.1,0,8,4,0,0.04,0,0,0,0,0,0,0,100,0,2.5,2,0,2,50,0,0,0.498,1,2,100,8,0,4,100,0,0,0,0,0,0,0.8,0.8,0.4,0.4,0
2025,401,Kendre Miller,NO,RB,1,14,2.127659574468085,42.9,1,33.3,0,8,8,0,0,0,1,0,0,0,0,0,100,0,5.2,0,100,8,100,2,2,0.942,0.9,0,0,0,0,0,0,1,100,8,0,8,100,0.8,0.3,0.8,0.29,0.51
2025,402,Tyjae Spears,TEN,RB,3,21,5.555555555555555,91.7,4,26.7,0,8,2,0,0.03,0,2,0,0,0,0,0,50,50,-10.8,0,75,2,100,0,0,0.131,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.1,0.27,0.7,-0.43
2025,403,Terrell Jennings,NE,RB,2,13,8.695652173913043,9.1,2,50,0,8,4,0,0,0,1,0,0,0,0,0,50,50,-1.4,2.5,50,1.5,37.5,0,0,0.007,0,1,50,6,0,6,100,1,50,2,0,2,0,0.8,0.9,0.4,0.47,-0.07
2025,404,Ray Davis,BUF,RB,4,22,10.344827586206897,21.9,6,6,0,8,1.33,0,0.27,0,1,0,0,0,0,0,33.3,50,-16.9,-0.17,66.7,1.5,112.5,0,0,-0.351,-2.1,4,66.7,1,0,0.25,25,2,33.3,7,0,3.5,50,0.8,4.1,0.2,1.02,-0.82
2025,405,Amar Johnson,LAC,RB,1,11,100,0.6,2,20,0,8,4,0,0,0,0,0,0,0,0,0,50,50,-3.1,2,0,2,50,0,0,-0.027,-0.1,0,0,0,0,0,0,2,100,8,0,4,50,0.8,1.1,0.8,1.14,-0.34
2025,406,Dylan Sampson,CLV,RB,5,13,12.307692307692308,17.3,8,17.8,0,8,1,0,0.02,0,0,0,0,0,0,0,0,87.5,-25.4,-0.5,62.5,1.5,150,0,0,-0.586,-4.7,2,25,6,0,3,0,6,75,2,0,0.33,0,0.8,3.5,0.16,0.69,-0.53
2025,407,Omarion Hampton,LAC,RB,4,12,4.838709677419355,18.5,6,75,0,8,1.33,0,0.11,0,0,0,0,0,0,0,33.3,66.7,-16.3,-1,66.7,2.33,175,2,0.33,-0.4,-2.4,4,66.7,7,0,1.75,50,2,33.3,1,0,0.5,0,0.8,3.1,0.2,0.77,-0.57
2025,408,Omarion Hampton,LAC,RB,1,13,0.8064516129032258,13.6,1,50,0,8,8,0,0,0,0,0,0,0,0,0,100,0,2.5,0,100,8,100,0,0,0.826,0.8,0,0,0,0,0,0,1,100,8,0,8,100,0.8,0.6,0.8,0.55,0.25
2025,409,Austin Ekeler,WAS,RB,2,12,21.428571428571427,4.8,3,23.1,0,7,2.33,0,0,0,0,0,0,0,0,0,33.3,66.7,-7,0.67,33.3,1.67,71.4,0,0,-0.362,-1.1,0,0,0,0,0,0,3,100,7,0,2.33,33.3,0.7,1.4,0.35,0.71,-0.36
2025,410,Kareem Hunt,KC,RB,3,23,1.8404907975460123,100,3,75,0,7,2.33,0,0.02,0,3,0,0,0,0,0,100,0,-2.4,0.67,33.3,1.67,71.4,0,0,1.103,3.3,0,0,0,0,0,0,1,33.3,3,0,3,100,0.7,1,0.23,0.35,-0.12
2025,411,Miles Sanders,DAL,RB,2,12,15,3.6,3,20,0,7,2.33,0,0.01,0,0,0,0,0,0,0,33.3,66.7,-6.8,0.33,66.7,2,85.7,0,0,0.101,0.3,2,66.7,7,0,3.5,50,1,33.3,0,0,0,0,0.7,1.4,0.35,0.71,-0.36
2025,412,D'Ernest Johnson,"ARZ, NE",RB,3,11,42.857142857142854,3.9,6,13.3,0,7,1.17,0,0.06,0,0,0,0,0,0,0,0,100,-22.4,-0.5,100,1.67,142.9,0,0,-0.447,-2.7,3,50,5,0,1.67,0,3,50,2,0,0.67,0,0.7,3.3,0.23,1.1,-0.87
2025,413,Tyler Badie,DEN,RB,3,11,50,24.8,4,2.2,0,7,1.75,0,0.08,0,0,0,0,0,11.1,0,0,75,-9.5,-0.75,50,2.5,142.9,0,0,-0.843,-3.4,3,75,6,0,2,0,1,25,1,0,1,0,0.7,2.2,0.23,0.72,-0.49
