"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"983","Keaton Mitchell","BLT","RB","1","2024","1","17","HST","11","20","20.0","1.82","0","0","2","","0","","0.0","","27.3","63.6","1","0.09","8","0.73","40.0","1.09","5","45.5","6","0","1.20","","6","54.5","14","0","2.33","50.0","5.8","5.8","6.6","6.6"
"984","Baker Mayfield","TB","QB","1","2024","1","9","KC","4","20","20.0","5.00","0","0","1","","0","","0.0","","25.0","25.0","0","","3","0.75","15.0","0.50","0","","0","0","","","1","25.0","2","0","2.00","","18.0","18.0","3.2","3.2"
"985","Clyde Edwards-Helaire","NO","RB","1","2024","1","17","LV","5","20","20.0","4.00","0","0","1","","0","","0.0","","60.0","40.0","0","","10","2.00","50.0","2.00","4","80.0","16","0","4.00","50.0","1","20.0","4","0","4.00","100.0","5.0","5.0","8.1","8.1"
"986","Zach Charbonnet","SEA","RB","1","2024","1","6","SF","5","20","20.0","4.00","0","0","1","","0","","0.0","","60.0","40.0","2","0.40","12","2.40","60.0","1.60","2","40.0","3","0","1.50","","3","60.0","17","0","5.67","100.0","4.5","4.5","3.7","3.7"
"987","Ray Davis","BUF","RB","1","2024","1","9","MIA","4","20","20.0","5.00","0","0","0","","0","","50.0","","75.0","25.0","2","0.50","7","1.75","35.0","3.25","2","50.0","15","0","7.50","100.0","2","50.0","5","0","2.50","50.0","17.0","17.0","6.3","6.3"
"988","James Cook","BUF","RB","1","2024","1","14","LA","6","20","20.0","3.33","0","0","0","","0","","0.0","","16.7","50.0","1","0.17","8","1.33","40.0","2.00","3","50.0","6","0","2.00","","3","50.0","14","0","4.67","33.3","4.9","4.9","11.5","11.5"
"989","Trey Benson","ARZ","RB","1","2024","1","13","MIN","3","20","20.0","6.67","0","0","1","","0","","0.0","","33.3","33.3","1","0.33","7","2.33","35.0","4.33","2","66.7","10","0","5.00","","1","33.3","10","0","10.00","100.0","2.0","2.0","2.0","2.0"
"990","James Cook","BUF","RB","1","2024","1","11","KC","9","20","20.0","2.22","2","0","2","","0","","100.0","22.2","33.3","55.6","3","0.33","16","1.78","80.0","0.44","6","66.7","13","1","2.17","33.3","3","33.3","7","1","2.33","33.3","19.7","19.7","14.4","14.4"
"991","Miles Sanders","CAR","RB","1","2024","1","2","LAC","7","20","20.0","2.86","0","0","1","","0","","0.0","","28.6","42.9","0","","16","2.29","80.0","0.57","4","57.1","8","0","2.00","25.0","3","42.9","12","0","4.00","33.3","5.5","5.5","7.7","7.7"
"992","JaMycal Hasty","NE","RB","1","2024","1","10","CHI","6","20","20.0","3.33","0","0","2","","0","","0.0","","66.7","50.0","1","0.17","11","1.83","55.0","1.50","2","33.3","7","0","3.50","50.0","4","66.7","13","0","3.25","75.0","3.4","3.4","4.2","4.2"
"993","D'Andre Swift","CHI","RB","1","2024","1","16","DET","9","20","20.0","2.22","0","0","1","","0","","100.0","","44.4","55.6","0","","6","0.67","30.0","1.56","0","","0","0","","","9","100.0","20","0","2.22","44.4","8.3","8.3","10.5","10.5"
"994","Jeremy McNichols","WAS","RB","1","2024","1","9","NYG","8","20","20.0","2.50","0","0","1","","0","","0.0","","37.5","62.5","0","","14","1.75","70.0","0.75","2","25.0","5","0","2.50","50.0","6","75.0","15","0","2.50","33.3","2.0","2.0","3.7","3.7"
"995","Daniel Jones","NYG","QB","1","2024","1","3","CLV","8","20","20.0","2.50","0","0","1","","0","","60.0","","37.5","20.0","1","0.13","16","2.00","80.0","-0.13","2","25.0","7","0","3.50","50.0","1","12.5","8","0","8.00","100.0","19.4","19.4","2.7","2.7"
"996","Kimani Vidal","LAC","RB","1","2024","1","13","ATL","4","20","20.0","5.00","0","0","1","25.0","16","80.0","0.0","","25.0","75.0","1","0.25","19","4.75","95.0","0.25","2","50.0","2","0","1.00","","2","50.0","18","0","9.00","50.0","2.0","2.0","1.9","1.9"
"997","Bryce Young","CAR","QB","1","2024","1","12","KC","3","20","20.0","6.67","0","0","1","","0","","0.0","","100.0","","0","","5","1.67","25.0","0.00","0","","0","0","","","0","","0","0","","","16.5","16.5","1.4","1.4"
"998","D'Andre Swift","CHI","RB","1","2024","1","3","IND","13","20","20.0","1.54","0","0","0","","0","","20.0","","23.1","61.5","2","0.15","22","1.69","110.0","-0.15","8","61.5","6","0","0.75","25.0","4","30.8","10","0","2.50","","6.2","6.2","15.3","15.3"
"999","Kareem Hunt","KC","RB","1","2024","1","17","PIT","9","20","20.0","2.22","1","0","3","","0","","100.0","11.1","55.6","44.4","0","","24","2.67","120.0","-0.44","8","88.9","18","0","2.25","50.0","1","11.1","2","1","2.00","100.0","8.0","8.0","6.9","6.9"
"1000","Emanuel Wilson","GB","RB","1","2024","1","13","MIA","2","20","20.0","10.00","0","0","1","50.0","15","75.0","0.0","","50.0","","1","0.50","17","8.50","85.0","1.50","1","50.0","15","0","15.00","100.0","1","50.0","5","0","5.00","","2.0","2.0","2.3","2.3"
"1001","Tyjae Spears","TEN","RB","1","2024","1","2","NYJ","6","20","20.0","3.33","0","0","2","","0","","0.0","","50.0","50.0","1","0.17","12","2.00","60.0","1.33","3","50.0","15","0","5.00","100.0","3","50.0","5","0","1.67","","5.1","5.1","5.8","5.8"
"1002","Jalen Hurts","PHI","QB","1","2024","1","4","TB","8","20","20.0","2.50","1","0","6","","0","","40.0","12.5","87.5","","0","","9","1.13","45.0","0.75","2","25.0","8","0","4.00","100.0","0","","0","0","","","17.3","17.3","8.1","8.1"
"1003","Tyler Huntley","MIA","QB","1","2024","1","7","IND","5","20","20.0","4.00","0","0","2","","0","","0.0","","60.0","","0","","4","0.80","20.0","1.60","0","","0","0","","","1","20.0","6","0","6.00","100.0","9.5","9.5","1.7","1.7"
"1004","Terrell Jennings","NE","RB","1","2024","1","18","BUF","8","20","20.0","2.50","0","0","0","","0","","0.0","","25.0","75.0","0","","18","2.25","90.0","0.25","6","75.0","12","0","2.00","16.7","2","25.0","8","0","4.00","50.0","2.0","2.0","8.2","8.2"
"1005","Deshaun Watson","CLV","QB","1","2024","1","2","JAX","5","20","20.0","4.00","1","0","1","","0","","50.0","20.0","20.0","40.0","0","","3","0.60","15.0","2.20","1","20.0","2","0","2.00","","2","40.0","10","1","5.00","50.0","15.4","15.4","7.4","7.4"
"1006","Travis Etienne","JAX","RB","1","2024","1","14","TEN","4","20","20.0","5.00","0","0","1","","0","","0.0","","50.0","50.0","0","","13","3.25","65.0","1.75","2","50.0","18","0","9.00","100.0","2","50.0","2","0","1.00","","11.0","11.0","7.7","7.7"
"1007","Kenneth Walker","SEA","RB","1","2024","1","5","NYG","5","19","19.0","3.80","0","0","0","","0","","0.0","","20.0","60.0","3","0.60","14","2.80","73.7","1.00","2","40.0","6","0","3.00","50.0","3","60.0","13","0","4.33","","14.6","14.6","13.9","13.9"
"1008","Antonio Gibson","NE","RB","1","2024","1","6","HST","13","19","19.0","1.46","0","0","0","","0","","0.0","","15.4","76.9","2","0.15","30","2.31","157.9","-0.85","6","46.2","14","0","2.33","33.3","7","53.8","5","0","0.71","","7.3","7.3","10.9","10.9"
"1009","Najee Harris","PIT","RB","1","2024","1","4","IND","13","19","19.0","1.46","0","0","2","","0","","33.3","","30.8","69.2","1","0.08","23","1.77","121.1","-0.31","6","46.2","9","0","1.50","33.3","7","53.8","10","0","1.43","28.6","10.3","10.3","14.8","14.8"
"1010","Gus Edwards","LAC","RB","1","2024","1","4","KC","6","19","19.0","3.17","0","0","1","","0","","0.0","","50.0","50.0","1","0.17","13","2.17","68.4","1.00","5","83.3","15","0","3.00","40.0","1","16.7","4","0","4.00","100.0","1.9","1.9","3.6","3.6"
"1011","Kyler Murray","ARZ","QB","1","2024","1","8","MIA","5","19","19.0","3.80","0","0","1","","0","","0.0","","60.0","","1","0.20","7","1.40","36.8","1.60","0","","0","0","","","3","60.0","16","0","5.33","66.7","22.2","22.2","1.8","1.8"
"1012","Patrick Mahomes","KC","QB","1","2024","1","10","DEN","3","19","19.0","6.33","0","0","1","","0","","0.0","","33.3","33.3","0","","8","2.67","42.1","0.00","0","","0","0","","","0","","0","0","","","16.5","16.5","1.5","1.5"
"1013","Rachaad White","TB","RB","1","2024","1","9","KC","3","19","19.0","6.33","1","0","2","","0","","0.0","33.3","66.7","33.3","0","","2","0.67","10.5","5.67","2","66.7","12","0","6.00","50.0","1","33.3","7","1","7.00","100.0","12.5","12.5","6.2","6.2"
"1014","Isaac Guerendo","SF","RB","1","2024","1","3","LA","5","19","19.0","3.80","0","0","0","","0","","0.0","","80.0","20.0","0","","17","3.40","89.5","0.40","4","80.0","16","0","4.00","75.0","1","20.0","3","0","3.00","100.0","1.9","1.9","2.6","2.6"
"1015","Raheem Mostert","MIA","RB","1","2024","1","13","GB","5","19","19.0","3.80","0","0","0","","0","","0.0","","20.0","60.0","1","0.20","12","2.40","63.2","1.40","3","60.0","6","0","2.00","","1","20.0","12","0","12.00","100.0","5.4","5.4","7.8","7.8"
"1016","Raheem Mostert","MIA","RB","1","2024","1","8","ARZ","9","19","19.0","2.11","2","0","3","","0","","100.0","22.2","33.3","66.7","1","0.11","5","0.56","26.3","1.56","3","33.3","-2","0","-0.67","","6","66.7","21","2","3.50","50.0","16.0","16.0","10.6","10.6"
"1017","Brock Purdy","SF","QB","1","2024","1","6","SEA","4","19","19.0","4.75","0","0","2","","0","","0.0","","75.0","","0","","6","1.50","31.6","-0.25","0","","0","0","","","0","","0","0","","","24.1","24.1","1.8","1.8"
"1018","Ezekiel Elliott","DAL","RB","1","2024","1","4","NYG","5","19","19.0","3.80","0","0","0","","0","","0.0","","60.0","40.0","0","","9","1.80","47.4","2.00","4","80.0","11","0","2.75","75.0","1","20.0","8","0","8.00","","3.4","3.4","4.3","4.3"
"1019","Tyler Allgeier","ATL","RB","1","2024","1","17","WAS","3","19","19.0","6.33","0","0","1","","0","","0.0","","100.0","","2","0.67","14","4.67","73.7","1.67","3","100.0","19","0","6.33","100.0","0","","0","0","","","1.9","1.9","1.5","1.5"
"1020","Mason Rudolph","TEN","QB","1","2024","1","9","NE","4","19","19.0","4.75","0","1","2","","0","","0.0","","50.0","25.0","0","","7","1.75","36.8","0.50","0","","0","0","","","0","","0","0","","","18.5","18.5","2.2","2.2"
"1021","Jerome Ford","CLV","RB","1","2024","1","12","PIT","4","19","19.0","4.75","0","0","0","","0","","0.0","","50.0","50.0","1","0.25","12","3.00","63.2","1.75","4","100.0","19","0","4.75","50.0","0","","0","0","","","3.7","3.7","3.4","3.4"
"1022","Alexander Mattison","LV","RB","1","2024","1","11","MIA","5","19","19.0","3.80","0","0","1","","0","","0.0","","40.0","40.0","1","0.20","11","2.20","57.9","1.60","4","80.0","15","0","3.75","25.0","1","20.0","4","0","4.00","100.0","9.9","9.9","8.9","8.9"
"1023","Cam Akers","MIN","RB","1","2024","1","12","CHI","3","19","19.0","6.33","0","0","1","33.3","15","78.9","0.0","","66.7","33.3","0","","6","2.00","31.6","4.33","2","66.7","15","0","7.50","50.0","1","33.3","4","0","4.00","100.0","3.5","3.5","3.0","3.0"
"1024","Isaac Guerendo","SF","RB","1","2024","1","13","BUF","4","19","19.0","4.75","1","0","1","25.0","15","78.9","0.0","25.0","25.0","50.0","3","0.75","8","2.00","42.1","2.75","2","50.0","5","0","2.50","","2","50.0","14","1","7.00","50.0","8.6","8.6","3.6","3.6"
"1025","Joe Burrow","CIN","QB","1","2024","1","16","CLV","2","19","19.0","9.50","0","0","1","50.0","16","84.2","0.0","","50.0","50.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","23.0","23.0","0.6","0.6"
"1026","C.J. Stroud","HST","QB","1","2024","1","7","GB","5","19","19.0","3.80","0","0","2","","0","","0.0","","60.0","25.0","0","","5","1.00","26.3","-0.20","0","","0","0","","","0","","0","0","","","5.3","5.3","2.5","2.5"
"1027","Geno Smith","SEA","QB","1","2024","1","17","CHI","3","19","19.0","6.33","0","0","1","33.3","16","84.2","0.0","","66.7","","0","","0","","","-0.33","0","","0","0","","","0","","0","0","","","8.3","8.3","1.4","1.4"
"1028","Kenneth Gainwell","PHI","RB","1","2024","1","8","CIN","5","19","19.0","3.80","0","0","1","","0","","0.0","","20.0","40.0","0","","13","2.60","68.4","1.20","3","60.0","13","0","4.33","33.3","1","20.0","3","0","3.00","","1.9","1.9","4.2","4.2"
"1029","Alexander Mattison","LV","RB","1","2024","1","1","LAC","5","19","19.0","3.80","0","0","0","","0","","0.0","","60.0","20.0","0","","11","2.20","57.9","1.60","3","60.0","14","0","4.67","66.7","2","40.0","5","0","2.50","50.0","16.2","16.2","10.2","10.2"
"1030","Jaleel McLaughlin","DEN","RB","1","2024","1","11","ATL","4","19","19.0","4.75","0","0","1","","0","","0.0","","75.0","25.0","1","0.25","8","2.00","42.1","2.75","2","50.0","7","0","3.50","50.0","2","50.0","12","0","6.00","100.0","1.9","1.9","2.8","2.8"
"1031","Aaron Rodgers","NYJ","QB","1","2024","1","3","NE","3","18","18.0","6.00","0","0","2","","0","","0.0","","66.7","33.3","0","","1","0.33","5.6","0.00","0","","0","0","","","0","","0","0","","","21.0","21.0","1.7","1.7"
"1032","Brian Robinson","WAS","RB","1","2024","1","5","CLV","7","18","18.0","2.57","2","0","2","","0","","60.0","28.6","57.1","57.1","5","0.71","20","2.86","111.1","-0.29","2","28.6","3","1","1.50","100.0","5","71.4","15","1","3.00","40.0","13.8","13.8","9.0","9.0"
"1033","Jaylen Wright","MIA","RB","1","2024","1","9","BUF","6","18","18.0","3.00","0","0","1","","0","","0.0","","33.3","66.7","0","","9","1.50","50.0","1.50","4","66.7","10","0","2.50","25.0","2","33.3","8","0","4.00","50.0","1.8","1.8","3.1","3.1"
"1034","Drake Maye","NE","QB","1","2024","1","7","JAX","3","18","18.0","6.00","0","0","1","33.3","15","83.3","0.0","","33.3","66.7","1","0.33","18","6.00","100.0","0.00","0","","0","0","","","0","","0","0","","","20.8","20.8","1.7","1.7"
"1035","Will Levis","TEN","QB","1","2024","1","11","MIN","7","18","18.0","2.57","0","0","2","","0","","0.0","","28.6","57.1","0","","12","1.71","66.7","-0.71","3","42.9","2","0","0.67","33.3","1","14.3","3","0","3.00","","16.6","16.6","3.0","3.0"
"1036","Jaylen Wright","MIA","RB","1","2024","1","8","ARZ","2","18","18.0","9.00","0","0","0","","0","","0.0","","50.0","","0","","6","3.00","33.3","6.00","0","","0","0","","","1","50.0","12","0","12.00","100.0","1.8","1.8","0.8","0.8"
"1037","De'Von Achane","MIA","RB","1","2024","1","5","NE","3","18","18.0","6.00","0","0","1","","0","","0.0","","66.7","33.3","0","","6","2.00","33.3","4.00","1","33.3","2","0","2.00","","1","33.3","4","0","4.00","100.0","2.7","2.7","3.0","3.0"
"1038","Jordan Love","GB","QB","1","2024","1","11","CHI","4","18","18.0","4.50","1","0","2","","0","","100.0","25.0","50.0","","0","","5","1.25","27.8","0.00","0","","0","0","","","0","","0","0","","","21.2","21.2","4.9","4.9"
"1039","Mike Boone","CAR","RB","1","2024","1","18","ATL","4","18","18.0","4.50","0","0","1","","0","","0.0","","75.0","25.0","0","","2","0.50","11.1","4.00","2","50.0","10","0","5.00","100.0","2","50.0","8","0","4.00","50.0","2.6","2.6","3.3","3.3"
"1040","Sam Darnold","MIN","QB","1","2024","1","11","TEN","8","18","18.0","2.25","1","1","4","","0","","50.0","12.5","50.0","14.3","2","0.25","3","0.38","16.7","0.25","1","12.5","0","0","","","0","","0","0","","","24.6","24.6","6.5","6.5"
"1041","Trey Benson","ARZ","RB","1","2024","1","12","SEA","4","18","18.0","4.50","0","0","0","","0","","0.0","","50.0","50.0","0","","10","2.50","55.6","2.00","2","50.0","2","0","1.00","","2","50.0","16","0","8.00","100.0","1.8","1.8","1.7","1.7"
"1042","Antonio Gibson","NE","RB","1","2024","1","11","LA","4","18","18.0","4.50","0","0","1","","0","","0.0","","75.0","25.0","0","","7","1.75","38.9","2.75","2","50.0","11","0","5.50","100.0","2","50.0","7","0","3.50","50.0","3.0","3.0","3.8","3.8"
"1043","Ty Johnson","BUF","RB","1","2024","1","11","KC","5","18","18.0","3.60","0","0","2","","0","","0.0","","60.0","40.0","0","","14","2.80","77.8","0.80","4","80.0","10","0","2.50","50.0","1","20.0","8","0","8.00","100.0","1.8","1.8","4.2","4.2"
"1044","Justice Hill","BLT","RB","1","2024","1","4","BUF","4","18","18.0","4.50","0","0","1","","0","","0.0","","50.0","25.0","1","0.25","11","2.75","61.1","1.75","1","25.0","4","0","4.00","","3","75.0","14","0","4.67","66.7","21.6","21.6","12.2","12.2"
"1045","Josh Allen","BUF","QB","1","2024","1","13","SF","3","18","18.0","6.00","1","0","3","","0","","0.0","33.3","100.0","","1","0.33","8","2.67","44.4","1.67","0","","0","0","","","1","33.3","7","0","7.00","100.0","28.4","28.4","2.0","2.0"
"1046","Antonio Gibson","NE","RB","1","2024","1","1","CIN","7","18","18.0","2.57","0","0","0","","0","","0.0","","28.6","85.7","1","0.14","14","2.00","77.8","0.57","4","57.1","7","0","1.75","","3","42.9","11","0","3.67","66.7","1.8","1.8","3.4","3.4"
"1047","C.J. Stroud","HST","QB","1","2024","1","12","TEN","3","18","18.0","6.00","0","0","0","","0","","0.0","","33.3","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","17.7","17.7","3.6","3.6"
"1048","Cam Akers","MIN","RB","1","2024","1","17","GB","6","18","18.0","3.00","0","0","1","16.7","16","88.9","0.0","","16.7","66.7","0","","15","2.50","83.3","0.50","4","66.7","12","0","3.00","25.0","2","33.3","6","0","3.00","","11.3","11.3","7.8","7.8"
"1049","Isiah Pacheco","KC","RB","1","2024","1","17","PIT","6","18","18.0","3.00","0","0","0","","0","","0.0","","33.3","66.7","0","","12","2.00","66.7","1.00","5","83.3","13","0","2.60","20.0","1","16.7","5","0","5.00","100.0","1.8","1.8","2.7","2.7"
"1050","Jordan Mason","SF","RB","1","2024","1","8","DAL","6","18","18.0","3.00","0","0","0","","0","","0.0","","33.3","50.0","0","","9","1.50","50.0","1.50","4","66.7","13","0","3.25","50.0","2","33.3","5","0","2.50","","1.8","1.8","3.4","3.4"
"1051","Justin Herbert","LAC","QB","1","2024","1","2","CAR","6","18","18.0","3.00","0","0","1","","0","","0.0","","33.3","33.3","0","","3","0.50","16.7","1.33","0","","0","0","","","1","16.7","13","0","13.00","100.0","13.0","13.0","1.5","1.5"
"1052","Craig Reynolds","DET","RB","1","2024","1","16","CHI","4","18","18.0","4.50","0","0","1","","0","","0.0","","75.0","25.0","0","","2","0.50","11.1","4.00","3","75.0","7","0","2.33","66.7","1","25.0","11","0","11.00","100.0","3.3","3.3","4.0","4.0"
"1053","Ty Chandler","MIN","RB","1","2024","1","10","JAX","4","18","18.0","4.50","0","0","1","","0","","0.0","","50.0","25.0","0","","8","2.00","44.4","2.50","2","50.0","9","0","4.50","50.0","2","50.0","9","0","4.50","50.0","1.8","1.8","2.2","2.2"
"1054","Josh Allen","BUF","QB","1","2024","1","6","NYJ","9","18","18.0","2.00","1","0","3","","0","","100.0","11.1","44.4","16.7","1","0.11","9","1.00","50.0","0.44","0","","0","0","","","1","11.1","6","0","6.00","100.0","24.4","24.4","8.3","8.3"
"1055","Matthew Stafford","LA","QB","1","2024","1","15","SF","4","18","18.0","4.50","0","0","3","","0","","100.0","","100.0","25.0","0","","5","1.25","27.8","0.50","1","25.0","2","0","2.00","100.0","0","","0","0","","","8.2","8.2","4.7","4.7"
"1056","D'Andre Swift","CHI","RB","1","2024","1","2","HST","14","18","18.0","1.29","0","0","0","","0","","0.0","","21.4","78.6","0","","15","1.07","83.3","0.21","9","64.3","3","0","0.33","22.2","5","35.7","15","0","3.00","20.0","8.2","8.2","13.3","13.3"
"1057","Michael Carter","ARZ","RB","1","2024","1","16","CAR","5","18","18.0","3.60","0","0","1","","0","","0.0","","60.0","40.0","0","","13","2.60","72.2","1.00","0","","0","0","","","5","100.0","18","0","3.60","60.0","9.8","9.8","9.1","9.1"
"1058","Rachaad White","TB","RB","1","2024","1","2","DET","10","18","18.0","1.80","0","0","0","","0","","100.0","","20.0","70.0","1","0.10","12","1.20","66.7","0.60","6","60.0","5","0","0.83","16.7","4","40.0","13","0","3.25","25.0","3.3","3.3","6.7","6.7"
"1059","Jonathon Brooks","CAR","RB","1","2024","1","13","TB","6","18","18.0","3.00","0","0","0","","0","","100.0","","33.3","66.7","2","0.33","10","1.67","55.6","1.33","4","66.7","12","0","3.00","25.0","2","33.3","6","0","3.00","50.0","7.1","7.1","10.4","10.4"
"1060","Ty Johnson","BUF","RB","1","2024","1","3","JAX","3","18","18.0","6.00","0","0","1","33.3","18","100.0","50.0","","33.3","66.7","1","0.33","19","6.33","105.6","-0.33","2","66.7","19","0","9.50","50.0","1","33.3","-1","0","-1.00","","13.6","13.6","8.3","8.3"
"1061","Jayden Daniels","WAS","QB","1","2024","1","11","PHI","7","18","18.0","2.57","0","0","1","","0","","0.0","","42.9","57.1","2","0.29","8","1.14","44.4","-0.29","0","","0","0","","","3","42.9","3","0","1.00","33.3","14.4","14.4","3.4","3.4"
