"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"1686","Salvon Ahmed","MIA","RB","1","2023","1","8","NE","2","1","1.0","0.50","0","0","0","","0","","0.0","","","100.0","0","","1","0.50","100.0","0.00","1","50.0","-1","0","-1.00","","1","50.0","2","0","2.00","","5.7","5.7","9.9","9.9"
"1687","Nick Mullens","MIN","QB","1","2023","1","16","DET","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","100.0","0.00","0","","0","0","","","0","","0","0","","","20.5","20.5","1.4","1.4"
"1688","Derek Carr","NO","QB","1","2023","1","4","TB","2","1","1.0","0.50","0","0","1","","0","","0.0","","50.0","","0","","1","0.50","100.0","0.00","0","","0","0","","","0","","0","0","","","4.2","4.2","0.3","0.3"
"1689","C.J. Stroud","HST","QB","1","2023","1","2","IND","3","1","1.0","0.33","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.33","1","33.3","0","0","","","0","","0","0","","","22.5","22.5","1.4","1.4"
"1690","Tua Tagovailoa","MIA","QB","1","2023","1","12","NYJ","2","1","1.0","0.50","0","1","0","","0","","100.0","","","100.0","0","","0","","","0.00","0","","0","0","","","1","50.0","0","0","","","10.8","10.8","2.0","2.0"
"1691","Aidan O'Connell","LV","QB","1","2023","1","18","DEN","4","1","1.0","0.25","0","0","1","","0","","0.0","","25.0","50.0","0","","1","0.25","100.0","0.00","0","","0","0","","","0","","0","0","","","17.9","17.9","0.9","0.9"
"1692","Patrick Taylor","GB","RB","1","2023","1","2","ATL","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","3","3.00","300.0","-2.00","0","","0","0","","","1","100.0","1","0","1.00","","0.1","0.1","2.2","2.2"
"1693","Sean Tucker","TB","RB","1","2023","1","3","PHI","2","1","1.0","0.50","0","0","0","","0","","0.0","","","100.0","0","","1","0.50","100.0","0.00","0","","0","0","","","2","100.0","1","0","0.50","","0.1","0.1","1.0","1.0"
"1694","Taysom Hill","NO","QB","1","2023","1","15","NYG","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","1","1.00","3","3.00","300.0","-2.00","0","","0","0","","","1","100.0","1","0","1.00","","1.5","1.5","1.9","1.9"
"1695","Gardner Minshew","IND","QB","1","2023","1","5","TEN","2","1","1.0","0.50","0","0","0","","0","","0.0","","","100.0","1","0.50","5","2.50","500.0","-0.50","0","","0","0","","","0","","0","0","","","6.3","6.3","1.1","1.1"
"1696","Evan Hull","IND","RB","1","2023","1","1","JAX","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","1.00","1","100.0","1","0","1.00","","0","","0","0","","","1.7","1.7","3.2","3.2"
"1697","Justice Hill","BLT","RB","1","2023","1","11","CIN","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","200.0","-1.00","1","100.0","1","0","1.00","","0","","0","0","","","1.7","1.7","1.6","1.6"
"1698","Darrell Henderson","LA","RB","1","2023","1","11","SEA","6","1","1.0","0.17","1","0","1","","0","","40.0","16.7","33.3","66.7","0","","5","0.83","500.0","-0.67","1","16.7","-3","0","-3.00","","5","83.3","4","1","0.80","40.0","12.9","12.9","24.5","24.5"
"1699","Russell Wilson","DEN","QB","1","2023","1","11","MIN","2","1","1.0","0.50","0","0","1","","0","","0.0","","50.0","","0","","1","0.50","100.0","0.00","0","","0","0","","","0","","0","0","","","14.5","14.5","1.5","1.5"
"1700","Joshua Dobbs","ARZ","QB","1","2023","1","5","CIN","3","1","1.0","0.33","0","0","1","","0","","0.0","","33.3","66.7","0","","2","0.67","200.0","-0.33","1","33.3","-1","0","-1.00","","0","","0","0","","","11.7","11.7","1.4","1.4"
"1701","Pierre Strong","CLV","RB","1","2023","1","2","PIT","2","1","1.0","0.50","1","0","1","","0","","100.0","50.0","50.0","50.0","0","","0","","","0.50","1","50.0","0","0","","","1","50.0","1","1","1.00","100.0","6.1","6.1","7.9","7.9"
"1702","Clyde Edwards-Helaire","KC","RB","1","2023","1","18","LAC","2","1","1.0","0.50","0","0","1","","0","","0.0","","50.0","50.0","1","0.50","4","2.00","400.0","-1.50","1","50.0","-5","0","-5.00","","1","50.0","6","0","6.00","100.0","2.0","2.0","4.0","4.0"
"1703","Ke'Shawn Vaughn","TB","RB","1","2023","1","8","BUF","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","100.0","0.00","0","","0","0","","","1","100.0","1","0","1.00","","0.1","0.1","0.5","0.5"
"1704","Damien Harris","BUF","RB","1","2023","1","6","NYG","1","1","1.0","1.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","1.00","1","100.0","1","0","1.00","100.0","0","","0","0","","","0.1","0.1","0.5","0.5"
"1705","Clayton Tune","ARZ","QB","1","2023","1","18","SEA","1","1","1.0","1.00","0","0","1","","0","","0.0","","100.0","","0","","1","1.00","100.0","0.00","0","","0","0","","","0","","0","0","","","0.1","0.1","0.6","0.6"
"1706","Taysom Hill","NO","QB","1","2023","1","17","TB","2","1","1.0","0.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","300.0","-1.00","0","","0","0","","","2","100.0","1","0","0.50","","11.5","11.5","5.4","5.4"
"1707","Joshua Kelley","LAC","RB","1","2023","1","18","KC","2","1","1.0","0.50","0","0","0","","0","","0.0","","50.0","50.0","0","","3","1.50","300.0","-1.00","0","","0","0","","","2","100.0","1","0","0.50","50.0","0.1","0.1","1.4","1.4"
"1708","Clayton Tune","ARZ","QB","1","2023","1","10","ATL","1","1","1.0","1.00","1","0","1","","0","","33.3","100.0","100.0","","0","","1","1.00","100.0","0.00","0","","0","0","","","0","","0","0","","","6.1","6.1","3.1","3.1"
"1709","La'Mical Perine","KC","RB","1","2023","1","9","MIA","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","100.0","0.00","1","100.0","1","0","1.00","","0","","0","0","","","0.1","0.1","2.0","2.0"
"1710","Jashaun Corbin","NYG","RB","1","2023","1","10","DAL","1","1","1.0","1.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","1.00","0","","0","0","","","1","100.0","1","0","1.00","100.0","4.3","4.3","5.8","5.8"
"1711","Jimmy Garoppolo","LV","QB","1","2023","1","2","BUF","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","3","3.00","300.0","0.00","0","","0","0","","","0","","0","0","","","9.5","9.5","0.7","0.7"
"1712","Pierre Strong","CLV","RB","1","2023","1","11","PIT","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","1","1.00","2","2.00","200.0","-1.00","1","100.0","1","0","1.00","","0","","0","0","","","1.5","1.5","1.7","1.7"
"1713","Ronnie Rivers","LA","RB","1","2023","1","5","PHI","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","100.0","0.00","0","","0","0","","","1","100.0","1","0","1.00","","0.1","0.1","2.1","2.1"
"1714","Matthew Stafford","LA","QB","1","2023","1","11","SEA","2","1","1.0","0.50","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","10.7","10.7","0.5","0.5"
"1715","Zach Wilson","NYJ","QB","1","2023","1","3","NE","1","1","1.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","200.0","0.00","0","","0","0","","","0","","0","0","","","6.4","6.4","1.2","1.2"
"1716","Derek Carr","NO","QB","1","2023","1","8","IND","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","19.3","19.3","0.0","0.0"
"1717","Joe Flacco","CLV","QB","1","2023","1","15","CHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","19.9","19.9","0.0","0.0"
"1718","Joe Burrow","CIN","QB","1","2023","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","3.2","3.2","0.0","0.0"
"1719","Sam Darnold","SF","QB","1","2023","1","4","ARZ","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1720","Matt Breida","NYG","RB","1","2023","1","11","WAS","3","-1","-1.0","-0.33","0","0","0","","0","","0.0","","","100.0","0","","3","1.00","-300.0","-1.33","2","66.7","-1","0","-0.50","","1","33.3","0","0","","","-0.1","-0.1","1.2","1.2"
"1721","Tyson Bagent","CHI","QB","1","2023","1","8","LAC","4","-1","-1.0","-0.25","1","0","1","","0","","66.7","25.0","25.0","50.0","0","","0","","","-0.25","0","","0","0","","","0","","0","0","","","13.2","13.2","6.5","6.5"
"1722","Sam Darnold","SF","QB","1","2023","1","13","PHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1723","P.J. Walker","CLV","QB","1","2023","1","12","DEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","1.1","1.1","0.0","0.0"
"1724","Kirk Cousins","MIN","QB","1","2023","1","7","SF","2","-1","-1.0","-0.50","0","0","0","","0","","50.0","","","100.0","0","","1","0.50","-100.0","-1.00","0","","0","0","","","0","","0","0","","","22.0","22.0","3.1","3.1"
"1725","Sam Darnold","SF","QB","1","2023","1","3","NYG","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1726","Blaine Gabbert","KC","QB","1","2023","1","3","CHI","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","-0.9","-0.9","0.0","0.0"
"1727","Tyler Huntley","BLT","QB","1","2023","1","17","MIA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","4.7","4.7","0.0","0.0"
"1728","Kenny Pickett","PIT","QB","1","2023","1","9","TEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","10.3","10.3","0.0","0.0"
"1729","Elijah Mitchell","SF","RB","1","2023","1","7","MIN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","-100.0","-2.00","1","100.0","-1","0","-1.00","","0","","0","0","","","-0.1","-0.1","0.5","0.5"
"1730","Dak Prescott","DAL","QB","1","2023","1","4","NE","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","14.3","14.3","0.0","0.0"
"1731","Gardner Minshew","IND","QB","1","2023","1","10","NE","2","-1","-1.0","-0.50","0","0","0","","0","","50.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","6.7","6.7","3.3","3.3"
"1732","C.J. Stroud","HST","QB","1","2023","1","11","ARZ","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","18.3","18.3","0.0","0.0"
"1733","Kendre Miller","NO","RB","1","2023","1","6","HST","2","-1","-1.0","-0.50","0","0","1","","0","","0.0","","50.0","50.0","0","","3","1.50","-300.0","-2.00","2","100.0","-1","0","-0.50","50.0","0","","0","0","","","2.2","2.2","3.8","3.8"
"1734","Matthew Stafford","LA","QB","1","2023","1","17","NYG","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","14.6","14.6","0.0","0.0"
"1735","Derek Carr","NO","QB","1","2023","1","13","DET","2","-1","-1.0","-0.50","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","1","50.0","0","0","","","10.9","10.9","0.5","0.5"
"1736","Kyle Trask","TB","QB","1","2023","1","10","TEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1737","Israel Abanikanda","NYJ","RB","1","2023","1","14","HST","3","-1","-1.0","-0.33","0","0","0","","0","","0.0","","","100.0","0","","4","1.33","-400.0","-1.67","1","33.3","-3","0","-3.00","","2","66.7","2","0","1.00","","-0.1","-0.1","1.0","1.0"
"1738","Sam Howell","WAS","QB","1","2023","1","17","SF","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","-100.0","-2.00","0","","0","0","","","1","100.0","-1","0","-1.00","","8.7","8.7","0.7","0.7"
"1739","Baker Mayfield","TB","QB","1","2023","1","17","NO","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","18.3","18.3","0.0","0.0"
"1740","Jaren Hall","MIN","QB","1","2023","1","8","GB","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1741","Mike White","MIA","QB","1","2023","1","3","DEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","6.6","6.6","0.0","0.0"
"1742","Geno Smith","SEA","QB","1","2023","1","11","LA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","13.2","13.2","0.0","0.0"
"1743","Alexander Mattison","MIN","RB","1","2023","1","16","DET","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","-200.0","-1.50","2","100.0","-1","0","-0.50","","0","","0","0","","","-0.1","-0.1","1.0","1.0"
"1744","Jordan Love","GB","QB","1","2023","1","18","CHI","3","-1","-1.0","-0.33","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.67","0","","0","0","","","0","","0","0","","","19.5","19.5","0.4","0.4"
"1745","Mason Rudolph","PIT","QB","1","2023","1","18","BLT","2","-1","-1.0","-0.50","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","9.0","9.0","0.5","0.5"
"1746","Brock Purdy","SF","QB","1","2023","1","3","NYG","4","-1","-1.0","-0.25","0","1","1","","0","","0.0","","25.0","50.0","0","","0","","","-0.25","0","","0","0","","","0","","0","0","","","20.3","20.3","1.2","1.2"
"1747","Sam Howell","WAS","QB","1","2023","1","18","DAL","4","-1","-1.0","-0.25","0","0","0","","0","","100.0","","","66.7","0","","4","1.00","-400.0","-1.25","1","25.0","-4","0","-4.00","","0","","0","0","","","9.4","9.4","3.6","3.6"
"1748","Joe Flacco","CLV","QB","1","2023","1","14","JAX","4","-1","-1.0","-0.25","0","0","1","","0","","0.0","","25.0","","0","","1","0.25","-100.0","-0.50","0","","0","0","","","0","","0","0","","","22.3","22.3","0.6","0.6"
"1749","Isaiah Spiller","LAC","RB","1","2023","1","17","DEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","-100.0","-2.00","1","100.0","-1","0","-1.00","","0","","0","0","","","2.9","2.9","3.0","3.0"
"1750","Mac Jones","NE","QB","1","2023","1","6","LV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","6.9","6.9","0.0","0.0"
"1751","Desmond Ridder","ATL","QB","1","2023","1","1","CAR","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","8.9","8.9","2.0","2.0"
"1752","Matthew Stafford","LA","QB","1","2023","1","14","BLT","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","23.7","23.7","0.0","0.0"
"1753","Sam Darnold","SF","QB","1","2023","1","5","DAL","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1754","D'Ernest Johnson","JAX","RB","1","2023","1","18","TEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","-200.0","-3.00","0","","0","0","","","1","100.0","-1","0","-1.00","","-0.1","-0.1","0.6","0.6"
"1755","Jared Goff","DET","QB","1","2023","1","1","KC","5","-1","-1.0","-0.20","0","0","1","","0","","0.0","","20.0","50.0","0","","1","0.20","-100.0","-0.40","0","","0","0","","","0","","0","0","","","14.0","14.0","1.1","1.1"
"1756","Jake Browning","CIN","QB","1","2023","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1757","Jonathan Williams","WAS","RB","1","2023","1","15","LA","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-2.00","1","100.0","-2","0","-2.00","","0","","0","0","","","-0.2","-0.2","1.5","1.5"
"1758","Jameis Winston","NO","QB","1","2023","1","14","CAR","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1759","Desmond Ridder","ATL","QB","1","2023","1","15","CAR","5","-2","-2.0","-0.40","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.60","2","40.0","0","0","","","1","20.0","-2","0","-2.00","","8.9","8.9","2.0","2.0"
"1760","Teddy Bridgewater","DET","QB","1","2023","1","5","CAR","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1761","Sam Darnold","SF","QB","1","2023","1","17","WAS","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1762","Jerick McKinnon","KC","RB","1","2023","1","8","DEN","2","-2","-2.0","-1.00","0","0","1","","0","","0.0","","50.0","50.0","0","","2","1.00","-100.0","-2.00","1","50.0","1","0","1.00","100.0","0","","0","0","","","1.8","1.8","3.8","3.8"
"1763","Sean Clifford","GB","QB","1","2023","1","17","MIN","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","1.3","1.3","0.0","0.0"
"1764","Joshua Kelley","LAC","RB","1","2023","1","16","BUF","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-2.00","0","","0","0","","","1","100.0","-2","0","-2.00","","-0.2","-0.2","0.5","0.5"
"1765","Cooper Rush","DAL","QB","1","2023","1","5","SF","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","","0","","0","","","-2.00","0","","0","0","","","0","","0","0","","","0.1","0.1","0.0","0.0"
"1766","Jordan Love","GB","QB","1","2023","1","4","DET","2","-2","-2.0","-1.00","1","1","1","","0","","0.0","50.0","50.0","50.0","0","","0","","","-1.00","0","","0","0","","","1","50.0","9","1","9.00","100.0","19.6","19.6","1.1","1.1"
"1767","Trayveon Williams","CIN","RB","1","2023","1","18","CLV","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","-50.0","-3.00","1","100.0","-2","0","-2.00","","0","","0","0","","","-0.2","-0.2","0.4","0.4"
"1768","Drew Lock","SEA","QB","1","2023","1","15","PHI","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","","0","","0","","","-2.00","0","","0","0","","","0","","0","0","","","12.1","12.1","0.0","0.0"
"1769","Baker Mayfield","TB","QB","1","2023","1","15","GB","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","30.0","30.0","0.0","0.0"
"1770","Matthew Stafford","LA","QB","1","2023","1","13","CLV","1","-2","-2.0","-2.00","0","0","0","","0","","0.0","","","","0","","0","","","-2.00","0","","0","0","","","0","","0","0","","","23.0","23.0","0.0","0.0"
