"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"1007","Drake Maye","NE","QB","1","2025","1","9","ATL","8","20","20.0","2.50","0","0","2","","0","","0.0","","25.0","40.0","3","0.38","0","","","-0.38","0","","0","0","","","0","","0","0","","","18.4","18.4","2.7","2.7"
"1008","Malik Davis","DAL","RB","1","2025","1","11","LV","4","20","20.0","5.00","0","0","1","","0","","20.0","","75.0","25.0","0","","9","2.25","45.0","2.75","4","100.0","20","0","5.00","75.0","0","","0","0","","","2.0","2.0","3.7","3.7"
"1009","Geno Smith","LV","QB","1","2025","1","2","LAC","5","20","20.0","4.00","0","0","2","20.0","15","75.0","0.0","","60.0","40.0","1","0.20","11","2.20","55.0","0.00","1","20.0","0","0","","","0","","0","0","","","6.2","6.2","2.2","2.2"
"1010","Spencer Rattler","NO","QB","1","2025","1","6","NE","4","20","20.0","5.00","0","0","3","","0","","0.0","","75.0","25.0","0","","3","0.75","15.0","2.25","1","25.0","8","0","8.00","100.0","0","","0","0","","","11.1","11.1","2.0","2.0"
"1011","Jacory Croskey-Merritt","WAS","RB","1","2025","1","13","DEN","4","20","20.0","5.00","0","0","1","","0","","0.0","","50.0","50.0","0","","6","1.50","30.0","3.50","2","50.0","7","0","3.50","50.0","2","50.0","13","0","6.50","50.0","2.0","2.0","2.4","2.4"
"1012","Brian Robinson","SF","RB","1","2025","1","2","NO","6","20","20.0","3.33","0","0","0","","0","","0.0","","50.0","66.7","0","","10","1.67","50.0","1.67","5","83.3","18","0","3.60","40.0","1","16.7","2","0","2.00","100.0","2.9","2.9","4.5","4.5"
"1013","Devin Singletary","NYG","RB","1","2025","1","10","CHI","8","20","20.0","2.50","0","0","1","","0","","50.0","","37.5","50.0","1","0.13","14","1.75","70.0","0.75","6","75.0","18","0","3.00","50.0","2","25.0","2","0","1.00","","10.3","10.3","12.6","12.6"
"1014","Tyler Allgeier","ATL","RB","1","2025","1","13","NYJ","8","20","20.0","2.50","1","0","2","","0","","33.3","12.5","37.5","62.5","0","","14","1.75","70.0","0.75","6","75.0","22","1","3.67","50.0","2","25.0","-2","0","-1.00","","13.5","13.5","10.0","10.0"
"1015","Bryce Young","CAR","QB","1","2025","1","16","TB","4","20","20.0","5.00","0","0","0","","0","","0.0","","75.0","","0","","6","1.50","30.0","2.00","1","25.0","9","0","9.00","100.0","0","","0","0","","","17.6","17.6","1.4","1.4"
"1016","Shedeur Sanders","CLV","QB","1","2025","1","17","PIT","4","20","20.0","5.00","0","0","0","","0","","0.0","","50.0","","1","0.25","2","0.50","10.0","-0.25","0","","0","0","","","0","","0","0","","","11.4","11.4","1.2","1.2"
"1017","Jaxson Dart","NYG","QB","1","2025","1","13","NE","4","20","20.0","5.00","0","0","2","","0","","0.0","","75.0","25.0","0","","3","0.75","15.0","0.00","0","","0","0","","","0","","0","0","","","13.6","13.6","1.5","1.5"
"1018","Brian Robinson","SF","RB","1","2025","1","16","IND","5","20","20.0","4.00","0","0","1","","0","","50.0","","40.0","60.0","0","","8","1.60","40.0","2.40","5","100.0","20","0","4.00","40.0","0","","0","0","","","2.0","2.0","5.8","5.8"
"1019","Josh Allen","BUF","QB","1","2025","1","12","HST","5","20","20.0","4.00","0","0","2","","0","","0.0","","40.0","50.0","0","","5","1.00","25.0","0.40","0","","0","0","","","0","","0","0","","","10.1","10.1","1.3","1.3"
"1020","Jacoby Brissett","ARZ","QB","1","2025","1","12","JAX","3","20","20.0","6.67","0","0","2","","0","","0.0","","66.7","","0","","6","2.00","30.0","0.00","0","","0","0","","","0","","0","0","","","18.7","18.7","1.6","1.6"
"1021","Tony Pollard","TEN","RB","1","2025","1","12","SEA","11","20","20.0","1.82","0","0","0","","0","","0.0","","18.2","81.8","0","","12","1.09","60.0","0.73","5","45.5","11","0","2.20","","6","54.5","9","0","1.50","33.3","8.1","8.1","14.0","14.0"
"1022","Devin Singletary","NYG","RB","1","2025","1","5","NO","6","20","20.0","3.33","0","0","2","","0","","0.0","","66.7","33.3","1","0.17","12","2.00","60.0","1.33","4","66.7","13","0","3.25","50.0","2","33.3","7","0","3.50","100.0","3.4","3.4","6.1","6.1"
"1023","Kimani Vidal","LAC","RB","1","2025","1","7","IND","9","20","20.0","2.22","0","0","0","","0","","0.0","","33.3","66.7","0","","11","1.22","55.0","1.00","8","88.9","19","0","2.38","37.5","1","11.1","1","0","1.00","","7.5","7.5","11.6","11.6"
"1024","Kenneth Gainwell","PIT","RB","1","2025","1","13","BUF","5","20","20.0","4.00","0","0","1","","0","","0.0","","20.0","60.0","0","","7","1.40","35.0","2.60","3","60.0","11","0","3.67","33.3","2","40.0","9","0","4.50","","6.5","6.5","6.4","6.4"
"1025","Rachaad White","TB","RB","1","2025","1","15","ATL","1","20","20.0","20.00","0","0","1","100.0","20","100.0","0.0","","100.0","","2","2.00","9","9.00","45.0","11.00","0","","0","0","","","1","100.0","20","0","20.00","100.0","3.6","3.6","1.9","1.9"
"1026","Trevor Lawrence","JAX","QB","1","2025","1","16","DEN","6","20","20.0","3.33","1","0","5","","0","","66.7","16.7","83.3","16.7","1","0.17","3","0.50","15.0","0.50","2","33.3","1","0","0.50","50.0","1","16.7","1","1","1.00","100.0","31.2","31.2","6.4","6.4"
"1027","Davis Mills","HST","QB","1","2025","1","10","JAX","3","20","20.0","6.67","1","1","1","","0","","0.0","33.3","33.3","33.3","0","","1","0.33","5.0","0.00","0","","0","0","","","1","33.3","0","0","","","28.7","28.7","1.5","1.5"
"1028","Kenneth Gainwell","PIT","RB","1","2025","1","1","NYJ","7","19","19.0","2.71","0","1","1","","0","","0.0","","28.6","57.1","1","0.14","14","2.00","73.7","0.71","5","71.4","14","0","2.80","40.0","2","28.6","5","0","2.50","","5.3","5.3","8.9","8.9"
"1029","Zamir White","LV","RB","1","2025","1","3","WAS","5","19","19.0","3.80","0","0","0","","0","","0.0","","40.0","40.0","0","","7","1.40","36.8","2.40","5","100.0","19","0","3.80","40.0","0","","0","0","","","3.3","3.3","4.9","4.9"
"1030","Baker Mayfield","TB","QB","1","2025","1","12","LA","4","19","19.0","4.75","0","0","2","","0","","0.0","","50.0","50.0","0","","6","1.50","31.6","0.00","0","","0","0","","","0","","0","0","","","5.5","5.5","1.7","1.7"
"1031","Tyrod Taylor","NYJ","QB","1","2025","1","12","BLT","5","19","19.0","3.80","0","0","2","","0","","0.0","","40.0","60.0","2","0.40","1","0.20","5.3","0.20","2","40.0","2","0","1.00","","0","","0","0","","","13.8","13.8","2.6","2.6"
"1032","Jacoby Brissett","ARZ","QB","1","2025","1","18","LA","3","19","19.0","6.33","0","0","1","33.3","15","78.9","0.0","","33.3","33.3","0","","0","","","-1.00","0","","0","0","","","1","33.3","-3","0","-3.00","","17.6","17.6","1.2","1.2"
"1033","Cam Akers","MIN","RB","1","2025","1","3","CIN","5","19","19.0","3.80","0","0","1","","0","","0.0","","40.0","60.0","1","0.20","21","4.20","110.5","-0.40","1","20.0","14","0","14.00","100.0","4","80.0","5","0","1.25","25.0","1.9","1.9","4.1","4.1"
"1034","Bucky Irving","TB","RB","1","2025","1","17","MIA","9","19","19.0","2.11","0","0","2","","0","","0.0","","33.3","66.7","0","","13","1.44","68.4","0.67","3","33.3","11","0","3.67","33.3","6","66.7","8","0","1.33","33.3","8.3","8.3","15.6","15.6"
"1035","J.J. McCarthy","MIN","QB","1","2025","1","14","WAS","6","19","19.0","3.17","0","0","2","16.7","16","84.2","0.0","","33.3","","0","","4","0.67","21.1","-0.67","0","","0","0","","","0","","0","0","","","20.4","20.4","1.1","1.1"
"1036","Michael Penix","ATL","QB","1","2025","1","9","NE","2","19","19.0","9.50","0","0","1","50.0","15","78.9","0.0","","100.0","","1","0.50","0","","","0.00","0","","0","0","","","0","","0","0","","","22.7","22.7","1.4","1.4"
"1037","Jaleel McLaughlin","DEN","RB","1","2025","1","11","KC","6","19","19.0","3.17","1","0","2","","0","","100.0","16.7","83.3","16.7","0","","8","1.33","42.1","1.83","4","66.7","11","0","2.75","75.0","2","33.3","8","1","4.00","100.0","8.4","8.4","6.6","6.6"
"1038","Kyle Monangai","CHI","RB","1","2025","1","6","WAS","5","19","19.0","3.80","0","0","0","","0","","0.0","","80.0","20.0","1","0.20","10","2.00","52.6","1.80","5","100.0","19","0","3.80","80.0","0","","0","0","","","5.4","5.4","5.4","5.4"
"1039","Josh Allen","BUF","QB","1","2025","1","9","KC","6","19","19.0","3.17","2","0","4","","0","","40.0","33.3","83.3","","0","","8","1.33","42.1","0.83","1","16.7","11","0","11.00","100.0","0","","0","0","","","28.8","28.8","8.9","8.9"
"1040","Audric Estime","NO","RB","1","2025","1","16","NYJ","5","19","19.0","3.80","0","0","2","","0","","0.0","","80.0","20.0","1","0.20","6","1.20","31.6","2.60","3","60.0","11","0","3.67","66.7","2","40.0","8","0","4.00","100.0","6.6","6.6","8.1","8.1"
"1041","Dylan Sampson","CLV","RB","1","2025","1","11","BLT","1","19","19.0","19.00","0","0","1","100.0","19","100.0","0.0","","100.0","","1","1.00","20","20.00","105.3","-1.00","1","100.0","19","0","19.00","100.0","0","","0","0","","","1.9","1.9","2.1","2.1"
"1042","Quinshon Judkins","CLV","RB","1","2025","1","8","NE","9","19","19.0","2.11","0","0","0","","0","","0.0","","22.2","66.7","1","0.11","12","1.33","63.2","0.78","3","33.3","-1","0","-0.33","","6","66.7","20","0","3.33","33.3","4.7","4.7","9.0","9.0"
"1043","Ameer Abdullah","IND","RB","1","2025","1","7","LAC","2","19","19.0","9.50","0","0","1","","0","","0.0","","100.0","","1","0.50","11","5.50","57.9","4.00","1","50.0","14","0","14.00","100.0","1","50.0","5","0","5.00","100.0","3.7","3.7","2.8","2.8"
"1044","Jahmyr Gibbs","DET","RB","1","2025","1","1","GB","9","19","19.0","2.11","0","0","1","","0","","0.0","","22.2","66.7","5","0.56","5","0.56","26.3","1.56","6","66.7","-2","0","-0.33","","3","33.3","21","0","7.00","66.7","15.0","15.0","18.9","18.9"
"1045","Keaton Mitchell","BLT","RB","1","2025","1","13","CIN","2","19","19.0","9.50","1","0","1","50.0","18","94.7","0.0","50.0","50.0","50.0","0","","1","0.50","5.3","9.00","1","50.0","1","0","1.00","","0","","0","0","","","11.1","11.1","5.6","5.6"
"1046","Jacoby Brissett","ARZ","QB","1","2025","1","6","IND","3","19","19.0","6.33","0","0","3","","0","","0.0","","100.0","","0","","6","2.00","31.6","0.33","0","","0","0","","","0","","0","0","","","21.7","21.7","1.5","1.5"
"1047","Tyjae Spears","TEN","RB","1","2025","1","14","CLV","8","19","19.0","2.38","0","0","2","","0","","0.0","","37.5","62.5","0","","10","1.25","52.6","1.13","3","37.5","6","0","2.00","33.3","4","50.0","10","0","2.50","25.0","6.7","6.7","10.0","10.0"
"1048","AJ Dillon","PHI","RB","1","2025","1","2","KC","3","19","19.0","6.33","0","0","1","","0","","0.0","","66.7","","1","0.33","11","3.67","57.9","2.67","1","33.3","5","0","5.00","100.0","1","33.3","8","0","8.00","","1.9","1.9","1.6","1.6"
"1049","Justin Herbert","LAC","QB","1","2025","1","10","PIT","5","19","19.0","3.80","0","0","2","20.0","15","78.9","0.0","","40.0","25.0","0","","2","0.40","10.5","0.00","0","","0","0","","","0","","0","0","","","14.7","14.7","4.2","4.2"
"1050","Devin Neal","NO","RB","1","2025","1","12","ATL","7","18","18.0","2.57","0","0","1","","0","","0.0","","57.1","42.9","0","","17","2.43","94.4","0.14","6","85.7","20","0","3.33","66.7","1","14.3","-2","0","-2.00","","11.1","11.1","13.7","13.7"
"1051","Tyler Allgeier","ATL","RB","1","2025","1","15","TB","2","18","18.0","9.00","0","0","1","50.0","15","83.3","0.0","","50.0","50.0","1","0.50","5","2.50","27.8","6.50","2","100.0","18","0","9.00","50.0","0","","0","0","","","1.8","1.8","1.0","1.0"
"1052","Caleb Williams","CHI","QB","1","2025","1","17","SF","5","18","18.0","3.60","0","0","2","","0","","0.0","","40.0","40.0","0","","0","","","0.60","0","","0","0","","","0","","0","0","","","23.0","23.0","2.1","2.1"
"1053","Kene Nwangwu","NYJ","RB","1","2025","1","18","BUF","7","18","18.0","2.57","0","0","0","","0","","0.0","","14.3","42.9","1","0.14","14","2.00","77.8","0.57","5","71.4","13","0","2.60","20.0","2","28.6","5","0","2.50","","1.8","1.8","4.5","4.5"
"1054","Zavier Scott","MIN","RB","1","2025","1","5","CLV","5","18","18.0","3.60","0","1","0","","0","","0.0","","60.0","40.0","0","","12","2.40","66.7","1.20","3","60.0","2","0","0.67","33.3","1","20.0","7","0","7.00","100.0","0.8","0.8","2.4","2.4"
"1055","Kyle Monangai","CHI","RB","1","2025","1","4","LV","4","18","18.0","4.50","0","0","0","","0","","0.0","","50.0","50.0","1","0.25","17","4.25","94.4","0.25","2","50.0","8","0","4.00","50.0","2","50.0","10","0","5.00","50.0","1.8","1.8","3.7","3.7"
"1056","David Montgomery","DET","RB","1","2025","1","12","NYG","5","18","18.0","3.60","0","0","2","","0","","100.0","","40.0","40.0","0","","9","1.80","50.0","1.80","3","60.0","9","0","3.00","33.3","2","40.0","9","0","4.50","50.0","6.7","6.7","9.0","9.0"
"1057","Rhamondre Stevenson","NE","RB","1","2025","1","6","NO","13","18","18.0","1.38","0","0","1","","0","","100.0","","30.8","76.9","0","","16","1.23","88.9","0.15","3","23.1","-2","0","-0.67","33.3","10","76.9","20","0","2.00","30.0","1.8","1.8","12.3","12.3"
"1058","Kareem Hunt","KC","RB","1","2025","1","7","LV","4","18","18.0","4.50","0","0","3","","0","","0.0","","75.0","25.0","0","","5","1.25","27.8","3.25","2","50.0","15","0","7.50","100.0","1","25.0","3","0","3.00","100.0","1.8","1.8","2.0","2.0"
"1059","Bo Nix","DEN","QB","1","2025","1","1","TEN","8","18","18.0","2.25","0","0","2","","0","","0.0","","37.5","33.3","0","","5","0.63","27.8","0.00","0","","0","0","","","1","12.5","2","0","2.00","","9.8","9.8","2.1","2.1"
"1060","Blake Corum","LA","RB","1","2025","1","17","ATL","6","18","18.0","3.00","0","0","0","","0","","0.0","","33.3","66.7","0","","10","1.67","55.6","1.33","3","50.0","8","0","2.67","33.3","3","50.0","10","0","3.33","33.3","1.8","1.8","3.2","3.2"
"1061","Tyrone Tracy","NYG","RB","1","2025","1","9","SF","5","18","18.0","3.60","0","0","1","","0","","0.0","","40.0","60.0","0","","10","2.00","55.6","1.60","3","60.0","18","0","6.00","66.7","2","40.0","0","0","","","6.7","6.7","8.3","8.3"
"1062","Phil Mafah","DAL","RB","1","2025","1","18","NYG","5","18","18.0","3.60","1","0","2","","0","","33.3","20.0","60.0","40.0","0","","9","1.80","50.0","1.80","2","40.0","9","0","4.50","50.0","3","60.0","9","1","3.00","66.7","10.9","10.9","7.8","7.8"
"1063","Terrell Jennings","NE","RB","1","2025","1","7","TEN","5","18","18.0","3.60","0","0","1","","0","","0.0","","40.0","60.0","0","","5","1.00","27.8","2.60","1","20.0","2","0","2.00","","4","80.0","16","0","4.00","50.0","1.8","1.8","2.1","2.1"
"1064","Tyler Shough","NO","QB","1","2025","1","13","MIA","6","18","18.0","3.00","0","0","1","","0","","0.0","","50.0","50.0","1","0.17","-2","-0.33","-11.1","0.33","1","16.7","0","0","","","0","","0","0","","","19.4","19.4","2.4","2.4"
"1065","Trevor Lawrence","JAX","QB","1","2025","1","7","LA","2","18","18.0","9.00","0","0","1","","0","","0.0","","50.0","","1","0.50","0","","","0.00","0","","0","0","","","0","","0","0","","","17.6","17.6","0.9","0.9"
"1066","Jordan Love","GB","QB","1","2025","1","3","CLV","4","18","18.0","4.50","0","0","1","","0","","0.0","","75.0","","0","","0","","","3.50","2","50.0","15","0","7.50","100.0","0","","0","0","","","12.1","12.1","1.2","1.2"
"1067","Tyjae Spears","TEN","RB","1","2025","1","18","JAX","3","18","18.0","6.00","0","0","1","","0","","0.0","","100.0","","0","","11","3.67","61.1","2.33","2","66.7","12","0","6.00","100.0","1","33.3","6","0","6.00","100.0","9.7","9.7","11.7","11.7"
"1068","Tony Pollard","TEN","RB","1","2025","1","7","NE","6","18","18.0","3.00","0","0","0","","0","","0.0","","16.7","50.0","0","","11","1.83","61.1","1.17","4","66.7","12","0","3.00","25.0","2","33.3","6","0","3.00","","12.1","12.1","11.5","11.5"
"1069","Isaiah Davis","NYJ","RB","1","2025","1","1","PIT","2","18","18.0","9.00","0","0","0","50.0","15","83.3","0.0","","","","2","1.00","12","6.00","66.7","3.00","0","","0","0","","","2","100.0","18","0","9.00","","1.8","1.8","1.3","1.3"
"1070","Rhamondre Stevenson","NE","RB","1","2025","1","3","PIT","4","18","18.0","4.50","0","2","1","","0","","100.0","","75.0","25.0","3","0.75","14","3.50","77.8","1.00","0","","0","0","","","3","75.0","8","0","2.67","66.7","6.6","6.6","7.6","7.6"
"1071","Kimani Vidal","LAC","RB","1","2025","1","5","WAS","4","18","18.0","4.50","0","0","1","","0","","100.0","","50.0","50.0","0","","18","4.50","100.0","0.00","2","50.0","10","0","5.00","50.0","2","50.0","8","0","4.00","50.0","2.9","2.9","6.1","6.1"
"1072","Jerome Ford","CLV","RB","1","2025","1","5","MIN","5","18","18.0","3.60","0","0","2","","0","","100.0","","60.0","60.0","0","","10","2.00","55.6","1.60","3","60.0","15","0","5.00","100.0","2","40.0","3","0","1.50","","5.8","5.8","6.9","6.9"
"1073","Michael Carter","ARZ","RB","1","2025","1","18","LA","7","18","18.0","2.57","0","0","1","","0","","0.0","","42.9","42.9","0","","5","0.71","27.8","1.86","1","14.3","3","0","3.00","","6","85.7","15","0","2.50","50.0","6.9","6.9","8.8","8.8"
"1074","Chuba Hubbard","CAR","RB","1","2025","1","9","GB","5","17","17.0","3.40","0","0","1","","0","","0.0","","20.0","60.0","0","","6","1.20","35.3","2.20","4","80.0","9","0","2.25","","1","20.0","8","0","8.00","100.0","1.7","1.7","7.5","7.5"
"1075","Zavier Scott","MIN","RB","1","2025","1","13","SEA","3","17","17.0","5.67","0","0","1","","0","","0.0","","100.0","","0","","4","1.33","23.5","4.33","1","33.3","4","0","4.00","100.0","2","66.7","13","0","6.50","100.0","3.1","3.1","3.3","3.3"
"1076","Tahj Brooks","CIN","RB","1","2025","1","3","MIN","5","17","17.0","3.40","0","0","0","","0","","0.0","","40.0","60.0","1","0.20","12","2.40","70.6","1.00","4","80.0","15","0","3.75","50.0","1","20.0","2","0","2.00","","1.7","1.7","2.4","2.4"
"1077","Trevor Etienne","CAR","RB","1","2025","1","6","DAL","3","17","17.0","5.67","0","0","3","","0","","0.0","","100.0","","0","","3","1.00","17.6","4.67","1","33.3","5","0","5.00","100.0","2","66.7","12","0","6.00","100.0","1.7","1.7","2.0","2.0"
"1078","Rasheen Ali","BLT","RB","1","2025","1","13","CIN","4","17","17.0","4.25","0","0","1","","0","","0.0","","50.0","50.0","0","","4","1.00","23.5","3.25","4","100.0","17","0","4.25","50.0","0","","0","0","","","1.7","1.7","1.8","1.8"
"1079","Jaxson Dart","NYG","QB","1","2025","1","8","PHI","6","17","17.0","2.83","1","0","2","","0","","100.0","16.7","50.0","40.0","0","","7","1.17","41.2","0.33","1","16.7","1","0","1.00","","2","33.3","8","1","4.00","100.0","19.4","19.4","6.3","6.3"
"1080","Joe Burrow","CIN","QB","1","2025","1","18","CLV","2","17","17.0","8.50","0","0","1","","0","","0.0","","100.0","","0","","0","","","4.50","0","","0","0","","","1","50.0","9","0","9.00","100.0","22.1","22.1","0.8","0.8"
"1081","Emanuel Wilson","GB","RB","1","2025","1","7","ARZ","6","17","17.0","2.83","0","0","0","","0","","0.0","","50.0","50.0","0","","11","1.83","64.7","1.00","5","83.3","18","0","3.60","60.0","1","16.7","-1","0","-1.00","","2.5","2.5","5.9","5.9"
"1082","Bhayshul Tuten","JAX","RB","1","2025","1","12","ARZ","7","17","17.0","2.43","0","0","2","","0","","0.0","","28.6","71.4","3","0.43","10","1.43","58.8","1.00","5","71.4","13","0","2.60","40.0","2","28.6","4","0","2.00","","1.7","1.7","3.3","3.3"
"1083","Michael Carter","ARZ","RB","1","2025","1","13","TB","5","17","17.0","3.40","0","0","1","","0","","0.0","","60.0","40.0","0","","8","1.60","47.1","1.80","2","40.0","2","0","1.00","50.0","3","60.0","15","0","5.00","66.7","11.4","11.4","9.8","9.8"
"1084","Jayden Daniels","WAS","QB","1","2025","1","2","GB","7","17","17.0","2.43","0","0","0","","0","","0.0","","28.6","71.4","1","0.14","7","1.00","41.2","-0.43","0","","0","0","","","1","14.3","0","0","","","19.7","19.7","3.7","3.7"
"1085","Brock Purdy","SF","QB","1","2025","1","1","SEA","5","17","17.0","3.40","0","0","0","","0","","0.0","","40.0","","1","0.20","5","1.00","29.4","-0.40","0","","0","0","","","0","","0","0","","","18.8","18.8","2.2","2.2"
